customer_id,contract_type,tenure_months,monthly_charge,support_tickets,internet_type,paperless_billing,auto_payment,churned
CU-10993,รายเดือน,24,1061.52,0,ไฟเบอร์,ไม่,ใช่,1
CU-10994,รายเดือน,51,1500.70,1,ADSL,ไม่,ไม่,1
CU-10995,2 ปี,3,949.80,2,ADSL,ใช่,ใช่,0
CU-10996,1 ปี,4,1451.95,0,ADSL,ใช่,ไม่,0
CU-10997,รายเดือน,41,933.83,2,ไฟเบอร์,ใช่,ใช่,1
CU-10998,รายเดือน,44,1387.64,2,ADSL,ใช่,ใช่,1
CU-10999,2 ปี,6,861.58,0,ไฟเบอร์,ไม่,ไม่,0
CU-11000,รายเดือน,20,946.27,2,ADSL,ไม่,ใช่,1
CU-11001,รายเดือน,7,505.73,1,ADSL,ใช่,ใช่,1
CU-11002,2 ปี,58,1203.72,1,ADSL,ไม่,ไม่,0
CU-11003,1 ปี,13,477.60,2,ADSL,ไม่,ใช่,0
CU-11004,รายเดือน,72,549.90,1,ADSL,ไม่,ใช่,0
CU-11005,1 ปี,36,1471.38,3,ADSL,ใช่,ไม่,0
CU-11006,1 ปี,58,1248.13,0,ไฟเบอร์,ไม่,ใช่,0
CU-11007,รายเดือน,66,1024.29,1,ไฟเบอร์,ใช่,ใช่,1
CU-11008,รายเดือน,72,1231.65,4,ADSL,ไม่,ใช่,0
CU-11009,2 ปี,45,402.74,2,ไฟเบอร์,ใช่,ไม่,0
CU-11010,รายเดือน,17,1056.81,1,ADSL,ไม่,ไม่,0
CU-11011,2 ปี,32,1470.19,3,ADSL,ใช่,ใช่,0
CU-11012,2 ปี,36,1542.81,2,ADSL,ใช่,ใช่,0
CU-11013,รายเดือน,37,613.05,0,ไฟเบอร์,ไม่,ใช่,1
CU-11014,รายเดือน,40,309.71,3,ไฟเบอร์,ใช่,ใช่,1
CU-11015,2 ปี,31,659.09,3,ไฟเบอร์,ไม่,ใช่,0
CU-11016,รายเดือน,1,372.89,2,ไฟเบอร์,ใช่,ใช่,1
CU-11017,รายเดือน,14,668.02,0,ADSL,ใช่,ไม่,0
CU-11018,รายเดือน,12,967.70,5,ADSL,ไม่,ไม่,0
CU-11019,รายเดือน,55,583.48,1,ไฟเบอร์,ใช่,ไม่,0
CU-11020,2 ปี,35,1454.27,0,ไฟเบอร์,ไม่,ใช่,0
CU-11021,รายเดือน,30,1279.22,0,ไฟเบอร์,ใช่,ไม่,1
CU-11022,รายเดือน,31,309.16,0,ไฟเบอร์,ไม่,ไม่,1
CU-11023,รายเดือน,70,484.25,1,ไฟเบอร์,ใช่,ไม่,1
CU-11024,1 ปี,42,1288.70,0,ไฟเบอร์,ใช่,ไม่,0
CU-11025,1 ปี,37,1157.79,4,ADSL,ใช่,ไม่,0
CU-11026,1 ปี,2,917.68,2,ไฟเบอร์,ใช่,ไม่,0
CU-11027,รายเดือน,23,1495.75,0,ADSL,ไม่,ไม่,1
CU-11028,1 ปี,59,410.99,0,ไฟเบอร์,ไม่,ไม่,0
CU-11029,1 ปี,42,1089.31,2,ADSL,ไม่,ใช่,1
CU-11030,รายเดือน,45,761.75,0,ไฟเบอร์,ใช่,ไม่,1
CU-11031,1 ปี,41,1558.30,2,ADSL,ใช่,ไม่,0
CU-11032,รายเดือน,56,1020.94,2,ADSL,ไม่,ไม่,0
CU-11033,รายเดือน,3,804.55,0,ไฟเบอร์,ไม่,ใช่,0
CU-11034,รายเดือน,12,1031.59,2,ไฟเบอร์,ใช่,ใช่,1
CU-11035,1 ปี,59,812.24,1,ไฟเบอร์,ไม่,ใช่,0
CU-11036,รายเดือน,4,301.50,0,ADSL,ไม่,ไม่,1
CU-11037,รายเดือน,11,1571.23,1,ADSL,ใช่,ใช่,1
CU-11038,1 ปี,21,505.25,3,ไฟเบอร์,ใช่,ใช่,0
CU-11039,รายเดือน,28,839.25,0,ไฟเบอร์,ใช่,ไม่,1
CU-11040,รายเดือน,49,904.45,1,ไฟเบอร์,ใช่,ใช่,0
CU-11041,รายเดือน,60,1482.25,0,ADSL,ไม่,ใช่,0
CU-11042,รายเดือน,52,768.90,0,ไฟเบอร์,ไม่,ใช่,0
CU-11043,รายเดือน,3,1217.35,4,ADSL,ใช่,ใช่,1
CU-11044,รายเดือน,33,1425.65,1,ไฟเบอร์,ใช่,ใช่,0
CU-11045,รายเดือน,5,968.12,2,ADSL,ใช่,ใช่,1
CU-11046,2 ปี,70,1178.01,3,ADSL,ใช่,ใช่,0
CU-11047,2 ปี,26,493.87,1,ADSL,ไม่,ใช่,0
CU-11048,2 ปี,4,801.42,2,ไฟเบอร์,ไม่,ไม่,1
CU-11049,รายเดือน,35,754.05,1,ADSL,ใช่,ใช่,0
CU-11050,รายเดือน,43,1219.14,0,ไฟเบอร์,ใช่,ใช่,0
CU-11051,รายเดือน,43,560.04,4,ไฟเบอร์,ใช่,ไม่,1
CU-11052,รายเดือน,59,927.04,5,ADSL,ใช่,ใช่,0
CU-11053,รายเดือน,22,1031.05,1,ADSL,ไม่,ใช่,0
CU-11054,รายเดือน,16,1321.62,5,ไฟเบอร์,ไม่,ไม่,1
CU-11055,รายเดือน,64,663.64,0,ไฟเบอร์,ใช่,ไม่,0
CU-11056,รายเดือน,23,1194.77,2,ADSL,ใช่,ใช่,0
CU-11057,1 ปี,29,867.78,1,ไฟเบอร์,ใช่,ใช่,1
CU-11058,รายเดือน,11,457.68,0,ADSL,ใช่,ใช่,1
CU-11059,รายเดือน,70,748.85,0,ไฟเบอร์,ใช่,ไม่,0
CU-11060,รายเดือน,54,1334.43,3,ไฟเบอร์,ไม่,ใช่,0
CU-11061,2 ปี,52,502.91,1,ADSL,ไม่,ไม่,0
CU-11062,2 ปี,36,1577.17,3,ADSL,ไม่,ใช่,0
CU-11063,รายเดือน,43,987.45,5,ADSL,ไม่,ไม่,0
CU-11064,1 ปี,65,951.23,0,ไฟเบอร์,ใช่,ใช่,0
CU-11065,1 ปี,40,367.94,0,ไฟเบอร์,ไม่,ใช่,0
CU-11066,2 ปี,20,551.35,0,ไฟเบอร์,ใช่,ใช่,0
CU-11067,รายเดือน,44,1478.92,0,ADSL,ใช่,ใช่,1
CU-11068,รายเดือน,63,1554.16,0,ADSL,ใช่,ใช่,0
CU-11069,2 ปี,18,690.70,3,ไฟเบอร์,ใช่,ใช่,0
CU-11070,1 ปี,38,875.78,2,ไฟเบอร์,ไม่,ไม่,0
CU-11071,รายเดือน,52,337.73,2,ไฟเบอร์,ใช่,ใช่,1
CU-11072,รายเดือน,68,1407.44,3,ไฟเบอร์,ไม่,ไม่,1
CU-11073,รายเดือน,24,859.61,3,ไฟเบอร์,ใช่,ไม่,1
CU-11074,รายเดือน,44,626.18,2,ไฟเบอร์,ใช่,ไม่,1
CU-11075,รายเดือน,13,1381.63,2,ไฟเบอร์,ไม่,ใช่,1
CU-11076,รายเดือน,48,1390.99,1,ไฟเบอร์,ใช่,ไม่,1
CU-11077,รายเดือน,43,1327.15,0,ไฟเบอร์,ไม่,ไม่,0
CU-11078,รายเดือน,30,1290.58,1,ไฟเบอร์,ไม่,ใช่,1
CU-11079,รายเดือน,13,1018.19,5,ไฟเบอร์,ใช่,ใช่,1
CU-11080,2 ปี,28,655.92,5,ไฟเบอร์,ไม่,ใช่,0
CU-11081,รายเดือน,63,560.47,1,ADSL,ใช่,ไม่,0
CU-11082,1 ปี,23,919.81,1,ADSL,ใช่,ใช่,1
CU-11083,2 ปี,56,1417.30,1,ADSL,ใช่,ไม่,0
CU-11084,รายเดือน,32,1230.09,2,ADSL,ใช่,ใช่,0
CU-11085,รายเดือน,32,1028.37,2,ADSL,ใช่,ไม่,0
CU-11086,1 ปี,68,970.83,2,ADSL,ใช่,ไม่,0
CU-11087,1 ปี,35,745.90,2,ไฟเบอร์,ใช่,ใช่,0
CU-11088,1 ปี,23,1084.72,0,ไฟเบอร์,ใช่,ใช่,0
CU-11089,รายเดือน,46,393.36,0,ADSL,ใช่,ใช่,0
CU-11090,รายเดือน,48,1407.55,4,ADSL,ใช่,ใช่,0
CU-11091,รายเดือน,36,1342.98,0,ADSL,ไม่,ใช่,0
CU-11092,รายเดือน,30,1159.54,3,ไฟเบอร์,ใช่,ไม่,1
CU-11093,1 ปี,12,1226.82,1,ไฟเบอร์,ไม่,ไม่,1
CU-11094,1 ปี,55,1362.36,0,ADSL,ไม่,ใช่,0
CU-11095,รายเดือน,52,797.11,1,ADSL,ใช่,ใช่,0
CU-11096,รายเดือน,33,1171.55,4,ADSL,ใช่,ใช่,1
CU-11097,รายเดือน,7,667.49,5,ไฟเบอร์,ใช่,ใช่,1
CU-11098,รายเดือน,45,608.64,0,ไฟเบอร์,ใช่,ไม่,0
CU-11099,2 ปี,32,983.15,0,ADSL,ใช่,ใช่,0
CU-11100,2 ปี,55,1525.28,1,ไฟเบอร์,ไม่,ใช่,0
CU-11101,2 ปี,72,1032.69,0,ไฟเบอร์,ใช่,ไม่,0
CU-11102,รายเดือน,60,1489.08,0,ไฟเบอร์,ไม่,ใช่,0
CU-11103,รายเดือน,54,649.00,1,ไฟเบอร์,ใช่,ไม่,1
CU-11104,รายเดือน,70,751.00,2,ADSL,ใช่,ใช่,1
CU-11105,2 ปี,49,350.30,4,ADSL,ใช่,ใช่,0
CU-11106,2 ปี,21,1015.17,0,ADSL,ไม่,ใช่,0
CU-11107,รายเดือน,13,718.42,2,ไฟเบอร์,ใช่,ใช่,1
CU-11108,2 ปี,50,330.56,0,ไฟเบอร์,ใช่,ไม่,0
CU-11109,รายเดือน,25,1446.27,4,ADSL,ใช่,ใช่,1
CU-11110,รายเดือน,65,849.62,4,ไฟเบอร์,ใช่,ไม่,0
CU-11111,1 ปี,66,1040.76,0,ไฟเบอร์,ใช่,ใช่,0
CU-11112,รายเดือน,4,1301.76,0,ADSL,ใช่,ใช่,1
CU-11113,รายเดือน,68,683.73,0,ADSL,ไม่,ใช่,0
CU-11114,2 ปี,48,787.37,0,ไฟเบอร์,ไม่,ไม่,0
CU-11115,รายเดือน,34,1154.18,1,ไฟเบอร์,ใช่,ใช่,1
CU-11116,1 ปี,44,1034.48,3,ADSL,ไม่,ใช่,0
CU-11117,1 ปี,27,837.65,0,ADSL,ใช่,ใช่,0
CU-11118,รายเดือน,24,1322.11,2,ADSL,ไม่,ไม่,1
CU-11119,1 ปี,9,1489.30,1,ADSL,ใช่,ใช่,0
CU-11120,รายเดือน,44,841.08,1,ADSL,ไม่,ไม่,1
CU-11121,1 ปี,45,1528.96,2,ไฟเบอร์,ใช่,ใช่,0
CU-11122,รายเดือน,6,633.31,3,ไฟเบอร์,ใช่,ใช่,1
CU-11123,รายเดือน,15,1342.32,2,ADSL,ไม่,ไม่,1
CU-11124,2 ปี,72,1259.42,0,ไฟเบอร์,ใช่,ไม่,0
CU-11125,รายเดือน,35,1088.60,2,ไฟเบอร์,ใช่,ใช่,1
CU-11126,1 ปี,27,1374.80,2,ADSL,ไม่,ใช่,0
CU-11127,รายเดือน,53,1058.83,2,ADSL,ไม่,ใช่,0
CU-11128,รายเดือน,32,320.06,1,ไฟเบอร์,ใช่,ไม่,1
CU-11129,1 ปี,8,363.56,5,ADSL,ใช่,ใช่,0
CU-11130,1 ปี,61,357.69,0,ADSL,ใช่,ใช่,0
CU-11131,รายเดือน,26,1292.37,2,ไฟเบอร์,ใช่,ใช่,1
CU-11132,2 ปี,56,1468.34,1,ADSL,ใช่,ใช่,0
CU-11133,รายเดือน,53,455.91,4,ADSL,ไม่,ใช่,0
CU-11134,1 ปี,41,1073.80,1,ADSL,ใช่,ใช่,0
CU-11135,รายเดือน,18,579.14,0,ไฟเบอร์,ใช่,ใช่,0
CU-11136,1 ปี,66,818.86,0,ไฟเบอร์,ใช่,ไม่,0
CU-11137,2 ปี,7,841.03,3,ADSL,ไม่,ใช่,0
CU-11138,รายเดือน,4,595.35,5,ADSL,ไม่,ใช่,1
CU-11139,รายเดือน,3,580.76,1,ไฟเบอร์,ไม่,ใช่,0
CU-11140,2 ปี,34,500.55,1,ไฟเบอร์,ไม่,ใช่,0
CU-11141,2 ปี,63,1162.70,1,ไฟเบอร์,ใช่,ใช่,1
CU-11142,รายเดือน,34,702.09,2,ADSL,ใช่,ใช่,1
CU-11143,รายเดือน,31,299.13,3,ADSL,ใช่,ไม่,1
CU-11144,รายเดือน,56,1424.83,0,ไฟเบอร์,ใช่,ไม่,1
CU-11145,รายเดือน,1,1008.13,0,ไฟเบอร์,ใช่,ไม่,1
CU-11146,1 ปี,29,356.98,5,ไฟเบอร์,ใช่,ไม่,0
CU-11147,1 ปี,59,1210.84,2,ADSL,ใช่,ไม่,0
CU-11148,รายเดือน,24,1372.08,1,ADSL,ใช่,ไม่,1
CU-11149,รายเดือน,62,1562.23,1,ไฟเบอร์,ใช่,ใช่,1
CU-11150,1 ปี,17,318.01,0,ADSL,ไม่,ไม่,0
CU-11151,2 ปี,33,1163.55,0,ไฟเบอร์,ไม่,ไม่,0
CU-11152,1 ปี,72,352.48,0,ไฟเบอร์,ไม่,ไม่,0
CU-11153,2 ปี,69,965.57,0,ADSL,ใช่,ใช่,0
CU-11154,2 ปี,39,1210.84,0,ADSL,ใช่,ไม่,0
CU-11155,รายเดือน,34,745.44,1,ADSL,ไม่,ไม่,0
CU-11156,รายเดือน,58,684.85,0,ADSL,ใช่,ใช่,0
CU-11157,1 ปี,27,418.83,0,ไฟเบอร์,ใช่,ไม่,1
CU-11158,รายเดือน,68,413.52,0,ADSL,ไม่,ใช่,1
CU-11159,รายเดือน,14,1461.84,0,ADSL,ใช่,ไม่,1
CU-11160,รายเดือน,51,938.25,3,ADSL,ใช่,ใช่,0
CU-11161,1 ปี,72,633.46,2,ADSL,ไม่,ใช่,0
CU-11162,1 ปี,31,651.00,1,ADSL,ใช่,ใช่,0
CU-11163,รายเดือน,39,405.39,0,ADSL,ไม่,ไม่,0
CU-11164,รายเดือน,14,911.64,1,ไฟเบอร์,ไม่,ใช่,1
CU-11165,1 ปี,67,892.39,5,ADSL,ใช่,ใช่,0
CU-11166,รายเดือน,49,667.98,2,ไฟเบอร์,ใช่,ไม่,1
CU-11167,2 ปี,8,1049.64,2,ไฟเบอร์,ใช่,ไม่,1
CU-11168,1 ปี,71,417.20,0,ADSL,ใช่,ไม่,0
CU-11169,2 ปี,40,681.25,0,ADSL,ไม่,ไม่,0
CU-11170,รายเดือน,29,705.19,1,ADSL,ใช่,ใช่,0
CU-11171,รายเดือน,39,860.51,2,ADSL,ใช่,ไม่,1
CU-11172,2 ปี,40,1497.75,5,ไฟเบอร์,ไม่,ไม่,0
CU-11173,1 ปี,66,881.45,1,ADSL,ใช่,ไม่,0
CU-11174,2 ปี,43,381.34,2,ไฟเบอร์,ใช่,ใช่,0
CU-11175,2 ปี,30,920.42,3,ADSL,ใช่,ไม่,0
CU-11176,1 ปี,6,1204.47,1,ADSL,ไม่,ใช่,0
CU-11177,รายเดือน,45,351.87,1,ไฟเบอร์,ไม่,ใช่,0
CU-11178,รายเดือน,36,1580.56,2,ADSL,ใช่,ไม่,0
CU-11179,2 ปี,43,1204.40,2,ADSL,ใช่,ไม่,0
CU-11180,รายเดือน,2,341.45,0,ADSL,ใช่,ไม่,1
CU-11181,2 ปี,35,1389.35,1,ADSL,ใช่,ใช่,0
CU-11182,2 ปี,56,988.29,2,ADSL,ไม่,ใช่,0
CU-11183,รายเดือน,43,872.13,0,ADSL,ใช่,ไม่,0
CU-11184,1 ปี,50,755.85,3,ไฟเบอร์,ใช่,ใช่,0
CU-11185,รายเดือน,35,1097.24,4,ADSL,ไม่,ไม่,1
CU-11186,รายเดือน,56,389.86,4,ไฟเบอร์,ใช่,ใช่,1
CU-11187,รายเดือน,59,854.90,4,ไฟเบอร์,ไม่,ไม่,1
CU-11188,รายเดือน,35,1139.64,2,ADSL,ใช่,ไม่,1
CU-11189,รายเดือน,12,734.33,0,ADSL,ใช่,ใช่,1
CU-11190,1 ปี,2,1379.50,0,ADSL,ใช่,ไม่,0
CU-11191,2 ปี,4,1212.31,0,ADSL,ใช่,ใช่,0
CU-11192,รายเดือน,58,693.79,2,ADSL,ไม่,ใช่,0
CU-11193,รายเดือน,30,1578.47,0,ADSL,ใช่,ไม่,1
CU-11194,1 ปี,58,1296.94,0,ไฟเบอร์,ใช่,ใช่,0
CU-11195,รายเดือน,10,1551.93,0,ไฟเบอร์,ใช่,ใช่,1
CU-11196,2 ปี,2,1153.69,0,ไฟเบอร์,ไม่,ใช่,0
CU-11197,2 ปี,2,471.91,3,ADSL,ไม่,ไม่,0
CU-11198,รายเดือน,40,800.54,3,ADSL,ไม่,ใช่,1
CU-11199,1 ปี,1,532.23,4,ADSL,ใช่,ไม่,1
CU-11200,รายเดือน,23,449.11,1,ADSL,ใช่,ใช่,0
CU-11201,1 ปี,30,744.95,1,ADSL,ใช่,ใช่,0
CU-11202,รายเดือน,9,1585.54,0,ไฟเบอร์,ไม่,ไม่,1
CU-11203,1 ปี,65,728.83,4,ADSL,ใช่,ใช่,0
CU-11204,รายเดือน,72,445.38,2,ADSL,ใช่,ไม่,0
CU-11205,2 ปี,30,1225.66,5,ไฟเบอร์,ใช่,ไม่,0
CU-11206,รายเดือน,12,316.16,0,ADSL,ไม่,ใช่,0
CU-11207,รายเดือน,6,676.75,0,ไฟเบอร์,ใช่,ไม่,1
CU-11208,1 ปี,12,613.16,1,ไฟเบอร์,ไม่,ไม่,0
CU-11209,2 ปี,42,1482.17,4,ไฟเบอร์,ใช่,ไม่,0
CU-11210,1 ปี,32,581.82,4,ADSL,ใช่,ใช่,0
CU-11211,2 ปี,51,1393.93,1,ADSL,ไม่,ใช่,0
CU-11212,รายเดือน,24,871.11,3,ADSL,ใช่,ไม่,1
CU-11213,2 ปี,28,481.67,0,ADSL,ใช่,ไม่,0
CU-11214,2 ปี,13,1503.32,0,ADSL,ใช่,ไม่,1
CU-11215,รายเดือน,55,1466.22,0,ไฟเบอร์,ไม่,ไม่,0
CU-11216,รายเดือน,37,1311.83,0,ไฟเบอร์,ไม่,ไม่,1
CU-11217,รายเดือน,14,1124.72,1,ไฟเบอร์,ใช่,ใช่,1
CU-11218,2 ปี,69,1082.73,0,ADSL,ใช่,ไม่,0
CU-11219,1 ปี,46,676.99,2,ไฟเบอร์,ใช่,ไม่,0
CU-11220,รายเดือน,37,1508.77,0,ไฟเบอร์,ไม่,ใช่,0
CU-11221,2 ปี,43,1129.76,0,ADSL,ใช่,ไม่,0
CU-11222,1 ปี,32,931.71,4,ไฟเบอร์,ใช่,ใช่,0
CU-11223,รายเดือน,54,1511.76,1,ไฟเบอร์,ไม่,ใช่,1
CU-11224,1 ปี,7,1446.27,0,ADSL,ไม่,ไม่,0
CU-11225,2 ปี,30,1011.01,0,ADSL,ไม่,ใช่,0
CU-11226,รายเดือน,14,1030.88,0,ไฟเบอร์,ใช่,ไม่,1
CU-11227,1 ปี,19,1489.35,4,ไฟเบอร์,ใช่,ใช่,1
CU-11228,รายเดือน,39,367.78,0,ไฟเบอร์,ใช่,ใช่,0
CU-11229,รายเดือน,22,1382.78,4,ADSL,ไม่,ไม่,1
CU-11230,รายเดือน,26,733.81,3,ไฟเบอร์,ใช่,ใช่,1
CU-11231,2 ปี,30,652.97,1,ADSL,ใช่,ใช่,0
CU-11232,1 ปี,71,865.80,4,ADSL,ใช่,ใช่,1
CU-11233,รายเดือน,40,1240.54,3,ไฟเบอร์,ไม่,ไม่,1
CU-11234,รายเดือน,45,1300.32,0,ไฟเบอร์,ใช่,ใช่,0
CU-11235,รายเดือน,27,656.41,0,ADSL,ใช่,ใช่,0
CU-11236,1 ปี,50,1062.26,0,ADSL,ไม่,ใช่,0
CU-11237,รายเดือน,54,333.57,3,ไฟเบอร์,ไม่,ไม่,0
CU-11238,1 ปี,33,338.03,0,ADSL,ไม่,ใช่,0
CU-11239,1 ปี,37,363.35,1,ไฟเบอร์,ไม่,ไม่,1
CU-11240,2 ปี,12,595.90,3,ADSL,ใช่,ใช่,0
CU-11241,1 ปี,48,342.22,1,ADSL,ไม่,ไม่,0
CU-11242,รายเดือน,47,362.43,0,ADSL,ใช่,ใช่,0
CU-11243,2 ปี,19,587.25,0,ไฟเบอร์,ใช่,ไม่,0
CU-11244,1 ปี,16,392.88,2,ไฟเบอร์,ใช่,ไม่,0
CU-11245,รายเดือน,24,1454.55,4,ไฟเบอร์,ใช่,ใช่,0
CU-11246,2 ปี,52,991.98,1,ADSL,ใช่,ใช่,0
CU-11247,1 ปี,13,935.80,4,ไฟเบอร์,ไม่,ใช่,1
CU-11248,รายเดือน,57,888.26,0,ไฟเบอร์,ไม่,ใช่,0
CU-11249,รายเดือน,19,408.01,0,ไฟเบอร์,ใช่,ใช่,1
CU-11250,รายเดือน,5,1245.23,1,ADSL,ใช่,ใช่,1
CU-11251,1 ปี,48,961.96,0,ADSL,ใช่,ไม่,0
CU-11252,รายเดือน,37,1217.79,1,ไฟเบอร์,ไม่,ไม่,0
CU-11253,รายเดือน,46,838.07,4,ADSL,ใช่,ใช่,0
CU-11254,รายเดือน,6,1075.63,0,ADSL,ใช่,ใช่,1
CU-11255,รายเดือน,20,1044.79,0,ADSL,ไม่,ใช่,0
CU-11256,รายเดือน,26,466.06,0,ไฟเบอร์,ไม่,ใช่,1
CU-11257,รายเดือน,10,1447.76,0,ไฟเบอร์,ไม่,ไม่,1
CU-11258,รายเดือน,58,1518.56,3,ADSL,ใช่,ใช่,0
