sales_date,store_id,region,net_amount,transactions
2023-07-30,S-02,ภาคกลาง,92971.88,411
2023-07-30,S-03,ภาคอีสาน,52684.07,223
2023-07-30,S-04,ภาคอีสาน,52684.07,257
2023-07-30,S-05,ภาคเหนือ,55783.13,201
2023-07-30,S-06,ภาคใต้,49585.0,157
2023-07-30,S-90,ภาคกลาง,92971.88,416
2023-07-31,S-01,ภาคกลาง,66891.39,237
2023-07-31,S-02,ภาคกลาง,66891.39,211
2023-07-31,S-03,ภาคอีสาน,37905.12,121
2023-07-31,S-04,ภาคอีสาน,37905.12,167
2023-07-31,S-05,ภาคเหนือ,40134.83,175
2023-07-31,S-06,ภาคใต้,35675.41,193
2023-07-31,S-90,ภาคกลาง,66891.39,286
2023-08-01,S-01,ภาคกลาง,70130.1,336
2023-08-01,S-02,ภาคกลาง,70130.1,232
2023-08-01,S-03,ภาคอีสาน,39740.39,149
2023-08-01,S-04,ภาคอีสาน,39740.39,167
2023-08-01,S-05,ภาคเหนือ,42078.06,202
2023-08-01,S-06,ภาคใต้,37402.72,194
2023-08-01,S-90,ภาคกลาง,70130.1,247
2023-08-02,S-01,ภาคกลาง,73065.58,336
2023-08-02,S-02,ภาคกลาง,73065.58,261
2023-08-02,S-03,ภาคอีสาน,41403.83,139
2023-08-02,S-04,ภาคอีสาน,41403.83,165
2023-08-02,S-05,ภาคเหนือ,43839.35,143
2023-08-02,S-06,ภาคใต้,38968.31,139
2023-08-02,S-90,ภาคกลาง,73065.58,310
2023-08-03,S-01,ภาคกลาง,69537.29,229
2023-08-03,S-02,ภาคกลาง,69537.29,281
2023-08-03,S-03,ภาคอีสาน,39404.46,163
2023-08-03,S-04,ภาคอีสาน,39404.46,146
2023-08-03,S-05,ภาคเหนือ,41722.37,160
2023-08-03,S-06,ภาคใต้,37086.55,121
2023-08-03,S-90,ภาคกลาง,69537.29,228
2023-08-04,S-01,ภาคกลาง,66232.25,250
2023-08-04,S-02,ภาคกลาง,66232.25,284
2023-08-04,S-03,ภาคอีสาน,37531.61,172
2023-08-04,S-04,ภาคอีสาน,37531.61,172
2023-08-04,S-05,ภาคเหนือ,39739.35,125
2023-08-04,S-06,ภาคใต้,35323.87,120
2023-08-04,S-90,ภาคกลาง,66232.25,215
2023-08-05,S-01,ภาคกลาง,80030.89,314
2023-08-05,S-02,ภาคกลาง,80030.89,383
2023-08-05,S-03,ภาคอีสาน,45350.84,203
2023-08-05,S-04,ภาคอีสาน,45350.84,154
2023-08-05,S-05,ภาคเหนือ,48018.54,183
2023-08-05,S-06,ภาคใต้,42683.14,209
2023-08-05,S-90,ภาคกลาง,80030.89,402
2023-08-06,S-01,ภาคกลาง,81190.7,394
2023-08-06,S-02,ภาคกลาง,81190.7,254
2023-08-06,S-03,ภาคอีสาน,46008.06,148
2023-08-06,S-04,ภาคอีสาน,46008.06,183
2023-08-06,S-05,ภาคเหนือ,48714.42,163
2023-08-06,S-06,ภาคใต้,43301.71,222
2023-08-06,S-90,ภาคกลาง,81190.7,304
2023-08-07,S-01,ภาคกลาง,58740.02,235
2023-08-07,S-02,ภาคกลาง,58740.02,197
2023-08-07,S-03,ภาคอีสาน,33286.01,159
2023-08-07,S-04,ภาคอีสาน,33286.01,140
2023-08-07,S-05,ภาคเหนือ,35244.01,176
2023-08-07,S-06,ภาคใต้,31328.01,169
2023-08-07,S-90,ภาคกลาง,58740.02,202
2023-08-08,S-01,ภาคกลาง,58951.53,253
2023-08-08,S-02,ภาคกลาง,58951.53,217
2023-08-08,S-03,ภาคอีสาน,33405.87,167
2023-08-08,S-04,ภาคอีสาน,33405.87,124
2023-08-08,S-05,ภาคเหนือ,35370.92,171
2023-08-08,S-06,ภาคใต้,31440.82,102
2023-08-08,S-90,ภาคกลาง,58951.53,229
2023-08-09,S-01,ภาคกลาง,60010.91,238
2023-08-09,S-02,ภาคกลาง,60010.91,258
2023-08-09,S-03,ภาคอีสาน,34006.18,114
2023-08-09,S-04,ภาคอีสาน,34006.18,132
2023-08-09,S-05,ภาคเหนือ,36006.55,123
2023-08-09,S-06,ภาคใต้,32005.82,119
2023-08-09,S-90,ภาคกลาง,60010.91,216
2023-08-10,S-01,ภาคกลาง,72560.27,376
2023-08-10,S-02,ภาคกลาง,72560.27,228
2023-08-10,S-03,ภาคอีสาน,41117.49,201
2023-08-10,S-04,ภาคอีสาน,41117.49,145
2023-08-10,S-05,ภาคเหนือ,43536.16,225
2023-08-10,S-06,ภาคใต้,38698.81,162
2023-08-10,S-90,ภาคกลาง,72560.27,294
2023-08-11,S-01,ภาคกลาง,60921.67,274
2023-08-11,S-02,ภาคกลาง,60921.67,256
2023-08-11,S-03,ภาคอีสาน,34522.28,129
2023-08-11,S-04,ภาคอีสาน,34522.28,147
2023-08-11,S-05,ภาคเหนือ,36553.0,139
2023-08-11,S-06,ภาคใต้,32491.56,136
2023-08-11,S-90,ภาคกลาง,60921.67,293
2023-08-12,S-01,ภาคกลาง,94689.73,328
2023-08-12,S-02,ภาคกลาง,94689.73,389
2023-08-12,S-03,ภาคอีสาน,53657.51,219
2023-08-12,S-04,ภาคอีสาน,53657.51,195
2023-08-12,S-05,ภาคเหนือ,56813.84,185
2023-08-12,S-06,ภาคใต้,50501.19,177
2023-08-12,S-90,ภาคกลาง,94689.73,296
2023-08-13,S-01,ภาคกลาง,94325.11,474
2023-08-13,S-02,ภาคกลาง,94325.11,306
2023-08-13,S-03,ภาคอีสาน,53450.9,229
2023-08-13,S-04,ภาคอีสาน,53450.9,205
2023-08-13,S-05,ภาคเหนือ,56595.07,211
2023-08-13,S-06,ภาคใต้,50306.72,243
2023-08-13,S-90,ภาคกลาง,94325.11,301
2023-08-14,S-01,ภาคกลาง,67086.08,314
2023-08-14,S-02,ภาคกลาง,67086.08,285
2023-08-14,S-03,ภาคอีสาน,38015.45,142
2023-08-14,S-04,ภาคอีสาน,38015.45,153
2023-08-14,S-05,ภาคเหนือ,40251.65,167
2023-08-14,S-06,ภาคใต้,35779.24,119
2023-08-14,S-90,ภาคกลาง,67086.08,296
2023-08-15,S-01,ภาคกลาง,65428.52,285
2023-08-15,S-02,ภาคกลาง,65428.52,245
2023-08-15,S-03,ภาคอีสาน,37076.16,205
2023-08-15,S-04,ภาคอีสาน,37076.16,120
2023-08-15,S-05,ภาคเหนือ,39257.11,135
2023-08-15,S-06,ภาคใต้,34895.21,150
2023-08-15,S-90,ภาคกลาง,65428.52,286
2023-08-16,S-01,ภาคกลาง,58163.37,218
2023-08-16,S-02,ภาคกลาง,58163.37,185
2023-08-16,S-03,ภาคอีสาน,32959.24,132
2023-08-16,S-04,ภาคอีสาน,32959.24,153
2023-08-16,S-05,ภาคเหนือ,34898.02,116
2023-08-16,S-06,ภาคใต้,31020.47,126
2023-08-16,S-90,ภาคกลาง,58163.37,268
2023-08-17,S-01,ภาคกลาง,61025.14,208
2023-08-17,S-02,ภาคกลาง,61025.14,199
2023-08-17,S-03,ภาคอีสาน,34580.91,138
2023-08-17,S-04,ภาคอีสาน,34580.91,175
2023-08-17,S-05,ภาคเหนือ,36615.08,128
2023-08-17,S-06,ภาคใต้,32546.74,109
2023-08-17,S-90,ภาคกลาง,61025.14,335
2023-08-18,S-01,ภาคกลาง,64597.24,215
2023-08-18,S-02,ภาคกลาง,64597.24,241
2023-08-18,S-03,ภาคอีสาน,36605.1,158
2023-08-18,S-04,ภาคอีสาน,36605.1,119
2023-08-18,S-05,ภาคเหนือ,38758.34,192
2023-08-18,S-06,ภาคใต้,34451.86,129
2023-08-18,S-90,ภาคกลาง,64597.24,350
2023-08-19,S-01,ภาคกลาง,76280.37,243
2023-08-19,S-02,ภาคกลาง,76280.37,306
2023-08-19,S-03,ภาคอีสาน,43225.54,143
2023-08-19,S-04,ภาคอีสาน,43225.54,141
2023-08-19,S-05,ภาคเหนือ,45768.22,161
2023-08-19,S-06,ภาคใต้,40682.86,140
2023-08-19,S-90,ภาคกลาง,76280.37,291
2023-08-20,S-01,ภาคกลาง,82804.16,457
2023-08-20,S-02,ภาคกลาง,82804.16,318
2023-08-20,S-03,ภาคอีสาน,46922.35,176
2023-08-20,S-04,ภาคอีสาน,46922.35,176
2023-08-20,S-05,ภาคเหนือ,49682.49,226
2023-08-20,S-06,ภาคใต้,44162.22,142
2023-08-20,S-90,ภาคกลาง,82804.16,363
2023-08-21,S-01,ภาคกลาง,57796.02,232
2023-08-21,S-02,ภาคกลาง,57796.02,193
2023-08-21,S-03,ภาคอีสาน,32751.08,130
2023-08-21,S-04,ภาคอีสาน,32751.08,137
2023-08-21,S-05,ภาคเหนือ,34677.61,157
2023-08-21,S-06,ภาคใต้,30824.54,118
2023-08-21,S-90,ภาคกลาง,57796.02,256
2023-08-22,S-01,ภาคกลาง,67071.29,269
2023-08-22,S-02,ภาคกลาง,67071.29,214
2023-08-22,S-03,ภาคอีสาน,38007.07,120
2023-08-22,S-04,ภาคอีสาน,38007.07,132
2023-08-22,S-05,ภาคเหนือ,40242.77,177
2023-08-22,S-06,ภาคใต้,35771.36,127
2023-08-22,S-90,ภาคกลาง,67071.29,217
2023-08-23,S-01,ภาคกลาง,57333.95,187
2023-08-23,S-02,ภาคกลาง,57333.95,224
2023-08-23,S-03,ภาคอีสาน,32489.24,103
2023-08-23,S-04,ภาคอีสาน,32489.24,109
2023-08-23,S-05,ภาคเหนือ,34400.37,123
2023-08-23,S-06,ภาคใต้,30578.11,98
2023-08-23,S-90,ภาคกลาง,57333.95,251
2023-08-24,S-01,ภาคกลาง,59063.92,287
2023-08-24,S-02,ภาคกลาง,59063.92,209
2023-08-24,S-03,ภาคอีสาน,33469.56,148
2023-08-24,S-04,ภาคอีสาน,33469.56,128
2023-08-24,S-05,ภาคเหนือ,35438.35,133
2023-08-24,S-06,ภาคใต้,31500.76,99
2023-08-24,S-90,ภาคกลาง,59063.92,243
2023-08-25,S-01,ภาคกลาง,67947.19,283
2023-08-25,S-02,ภาคกลาง,67947.19,239
2023-08-25,S-03,ภาคอีสาน,38503.41,125
2023-08-25,S-04,ภาคอีสาน,38503.41,182
2023-08-25,S-05,ภาคเหนือ,40768.31,190
2023-08-25,S-06,ภาคใต้,36238.5,188
2023-08-25,S-90,ภาคกลาง,67947.19,304
2023-08-26,S-01,ภาคกลาง,73063.52,326
2023-08-26,S-02,ภาคกลาง,73063.52,267
2023-08-26,S-03,ภาคอีสาน,41402.66,201
2023-08-26,S-04,ภาคอีสาน,41402.66,147
2023-08-26,S-05,ภาคเหนือ,43838.11,205
2023-08-26,S-06,ภาคใต้,38967.21,144
2023-08-26,S-90,ภาคกลาง,73063.52,333
2023-08-27,S-01,ภาคกลาง,87647.08,486
2023-08-27,S-02,ภาคกลาง,87647.08,382
2023-08-27,S-03,ภาคอีสาน,49666.68,232
2023-08-27,S-04,ภาคอีสาน,49666.68,251
2023-08-27,S-05,ภาคเหนือ,52588.25,240
2023-08-27,S-06,ภาคใต้,46745.11,238
2023-08-27,S-90,ภาคกลาง,87647.08,433
2023-08-28,S-01,ภาคกลาง,57180.13,278
2023-08-28,S-02,ภาคกลาง,57180.13,226
2023-08-28,S-03,ภาคอีสาน,32402.07,119
2023-08-28,S-04,ภาคอีสาน,32402.07,156
2023-08-28,S-05,ภาคเหนือ,34308.08,120
2023-08-28,S-06,ภาคใต้,30496.07,110
2023-08-28,S-90,ภาคกลาง,57180.13,264
2023-08-29,S-01,ภาคกลาง,55976.32,187
2023-08-29,S-02,ภาคกลาง,55976.32,283
2023-08-29,S-03,ภาคอีสาน,31719.91,147
2023-08-29,S-04,ภาคอีสาน,31719.91,149
2023-08-29,S-05,ภาคเหนือ,33585.79,133
2023-08-29,S-06,ภาคใต้,29854.04,107
2023-08-29,S-90,ภาคกลาง,55976.32,205
2023-08-30,S-01,ภาคกลาง,64358.32,337
2023-08-30,S-02,ภาคกลาง,64358.32,318
2023-08-30,S-03,ภาคอีสาน,36469.72,156
2023-08-30,S-04,ภาคอีสาน,36469.72,120
2023-08-30,S-05,ภาคเหนือ,38614.99,139
2023-08-30,S-06,ภาคใต้,34324.44,169
2023-08-30,S-90,ภาคกลาง,64358.32,254
2023-08-31,S-01,ภาคกลาง,63682.09,210
2023-08-31,S-02,ภาคกลาง,63682.09,264
2023-08-31,S-03,ภาคอีสาน,36086.52,150
2023-08-31,S-04,ภาคอีสาน,36086.52,149
2023-08-31,S-05,ภาคเหนือ,38209.25,123
2023-08-31,S-06,ภาคใต้,33963.78,126
2023-08-31,S-90,ภาคกลาง,63682.09,229
2023-09-01,S-01,ภาคกลาง,54126.19,261
2023-09-01,S-02,ภาคกลาง,54126.19,281
2023-09-01,S-03,ภาคอีสาน,30671.51,96
2023-09-01,S-04,ภาคอีสาน,30671.51,140
2023-09-01,S-05,ภาคเหนือ,32475.71,109
2023-09-01,S-06,ภาคใต้,28867.3,105
2023-09-01,S-90,ภาคกลาง,54126.19,252
2023-09-02,S-01,ภาคกลาง,83367.39,351
2023-09-02,S-02,ภาคกลาง,83367.39,291
2023-09-02,S-03,ภาคอีสาน,47241.52,174
2023-09-02,S-04,ภาคอีสาน,47241.52,160
2023-09-02,S-05,ภาคเหนือ,50020.43,234
2023-09-02,S-06,ภาคใต้,44462.61,205
2023-09-02,S-90,ภาคกลาง,83367.39,437
2023-09-03,S-01,ภาคกลาง,75550.65,277
2023-09-03,S-02,ภาคกลาง,75550.65,256
2023-09-03,S-03,ภาคอีสาน,42812.03,156
2023-09-03,S-04,ภาคอีสาน,42812.03,148
2023-09-03,S-05,ภาคเหนือ,45330.39,165
2023-09-03,S-06,ภาคใต้,40293.68,183
2023-09-03,S-90,ภาคกลาง,75550.65,251
2023-09-04,S-01,ภาคกลาง,62454.08,290
2023-09-04,S-02,ภาคกลาง,62454.08,225
2023-09-04,S-03,ภาคอีสาน,35390.65,196
2023-09-04,S-04,ภาคอีสาน,35390.65,144
2023-09-04,S-05,ภาคเหนือ,37472.45,146
2023-09-04,S-06,ภาคใต้,33308.84,128
2023-09-04,S-90,ภาคกลาง,62454.08,297
2023-09-05,S-01,ภาคกลาง,56558.6,277
2023-09-05,S-02,ภาคกลาง,56558.6,280
2023-09-05,S-03,ภาคอีสาน,32049.87,122
2023-09-05,S-04,ภาคอีสาน,32049.87,146
2023-09-05,S-05,ภาคเหนือ,33935.16,107
2023-09-05,S-06,ภาคใต้,30164.59,118
2023-09-05,S-90,ภาคกลาง,56558.6,263
2023-09-06,S-01,ภาคกลาง,54055.88,279
2023-09-06,S-02,ภาคกลาง,54055.88,251
2023-09-06,S-03,ภาคอีสาน,30631.67,156
2023-09-06,S-04,ภาคอีสาน,30631.67,128
2023-09-06,S-05,ภาคเหนือ,32433.53,174
2023-09-06,S-06,ภาคใต้,28829.8,102
2023-09-06,S-90,ภาคกลาง,54055.88,292
2023-09-07,S-01,ภาคกลาง,57211.77,294
2023-09-07,S-02,ภาคกลาง,57211.77,192
2023-09-07,S-03,ภาคอีสาน,32420.0,152
2023-09-07,S-04,ภาคอีสาน,32420.0,131
2023-09-07,S-05,ภาคเหนือ,34327.06,165
2023-09-07,S-06,ภาคใต้,30512.94,115
2023-09-07,S-90,ภาคกลาง,57211.77,225
2023-09-08,S-01,ภาคกลาง,52533.62,179
2023-09-08,S-02,ภาคกลาง,52533.62,185
2023-09-08,S-03,ภาคอีสาน,29769.05,113
2023-09-08,S-04,ภาคอีสาน,29769.05,97
2023-09-08,S-05,ภาคเหนือ,31520.17,118
2023-09-08,S-06,ภาคใต้,28017.93,149
2023-09-08,S-90,ภาคกลาง,52533.62,246
2023-09-09,S-01,ภาคกลาง,77186.74,341
2023-09-09,S-02,ภาคกลาง,77186.74,343
2023-09-09,S-03,ภาคอีสาน,43739.15,181
2023-09-09,S-04,ภาคอีสาน,43739.15,224
2023-09-09,S-05,ภาคเหนือ,46312.04,157
2023-09-09,S-06,ภาคใต้,41166.26,132
2023-09-09,S-90,ภาคกลาง,77186.74,426
2023-09-10,S-01,ภาคกลาง,76163.31,414
2023-09-10,S-02,ภาคกลาง,76163.31,324
2023-09-10,S-03,ภาคอีสาน,43159.21,136
2023-09-10,S-04,ภาคอีสาน,43159.21,144
2023-09-10,S-05,ภาคเหนือ,45697.99,185
2023-09-10,S-06,ภาคใต้,40620.43,128
2023-09-10,S-90,ภาคกลาง,76163.31,238
2023-09-11,S-01,ภาคกลาง,53254.14,291
2023-09-11,S-02,ภาคกลาง,53254.14,237
2023-09-11,S-03,ภาคอีสาน,30177.34,123
2023-09-11,S-04,ภาคอีสาน,30177.34,116
2023-09-11,S-05,ภาคเหนือ,31952.48,130
2023-09-11,S-06,ภาคใต้,28402.21,133
2023-09-11,S-90,ภาคกลาง,53254.14,247
2023-09-12,S-01,ภาคกลาง,51011.53,177
2023-09-12,S-02,ภาคกลาง,51011.53,270
2023-09-12,S-03,ภาคอีสาน,28906.53,144
2023-09-12,S-04,ภาคอีสาน,28906.53,96
2023-09-12,S-05,ภาคเหนือ,30606.92,143
2023-09-12,S-06,ภาคใต้,27206.15,143
2023-09-12,S-90,ภาคกลาง,51011.53,174
2023-09-13,S-01,ภาคกลาง,56781.22,238
2023-09-13,S-02,ภาคกลาง,56781.22,194
2023-09-13,S-03,ภาคอีสาน,32176.02,170
2023-09-13,S-04,ภาคอีสาน,32176.02,134
2023-09-13,S-05,ภาคเหนือ,34068.73,143
2023-09-13,S-06,ภาคใต้,30283.32,130
2023-09-13,S-90,ภาคกลาง,56781.22,299
2023-09-14,S-01,ภาคกลาง,63038.51,331
2023-09-14,S-02,ภาคกลาง,63038.51,217
2023-09-14,S-03,ภาคอีสาน,35721.82,114
2023-09-14,S-04,ภาคอีสาน,35721.82,122
2023-09-14,S-05,ภาคเหนือ,37823.11,164
2023-09-14,S-06,ภาคใต้,33620.54,135
2023-09-14,S-90,ภาคกลาง,63038.51,228
2023-09-15,S-01,ภาคกลาง,54003.05,185
2023-09-15,S-02,ภาคกลาง,54003.05,171
2023-09-15,S-03,ภาคอีสาน,30601.73,112
2023-09-15,S-04,ภาคอีสาน,30601.73,162
2023-09-15,S-05,ภาคเหนือ,32401.83,139
2023-09-15,S-06,ภาคใต้,28801.62,156
2023-09-15,S-90,ภาคกลาง,54003.05,223
2023-09-16,S-01,ภาคกลาง,81701.57,340
2023-09-16,S-02,ภาคกลาง,81701.57,299
2023-09-16,S-03,ภาคอีสาน,46297.56,146
2023-09-16,S-04,ภาคอีสาน,46297.56,184
2023-09-16,S-05,ภาคเหนือ,49020.94,211
2023-09-16,S-06,ภาคใต้,43574.17,218
2023-09-16,S-90,ภาคกลาง,81701.57,267
2023-09-17,S-01,ภาคกลาง,68153.7,301
2023-09-17,S-02,ภาคกลาง,68153.7,249
2023-09-17,S-03,ภาคอีสาน,38620.43,130
2023-09-17,S-04,ภาคอีสาน,38620.43,154
2023-09-17,S-05,ภาคเหนือ,40892.22,171
2023-09-17,S-06,ภาคใต้,36348.64,114
2023-09-17,S-90,ภาคกลาง,68153.7,232
2023-09-18,S-01,ภาคกลาง,54955.47,261
2023-09-18,S-02,ภาคกลาง,54955.47,190
2023-09-18,S-03,ภาคอีสาน,31141.43,99
2023-09-18,S-04,ภาคอีสาน,31141.43,99
2023-09-18,S-05,ภาคเหนือ,32973.28,107
2023-09-18,S-06,ภาคใต้,29309.58,113
2023-09-18,S-90,ภาคกลาง,54955.47,177
2023-09-19,S-01,ภาคกลาง,59612.86,301
