txn_id,txn_date,amount,channel,device,risk_score,is_fraud
TX-117916,2025-11-09,876.85,ต่างประเทศ,บัตร,0.0762,0
TX-113281,2025-10-01,4422.79,ตู้เอทีเอ็ม,มือถือ,0.1473,0
TX-107119,2025-10-18,505.35,ต่างประเทศ,บัตร,0.0495,0
TX-102453,2025-10-16,12371.12,ออนไลน์,มือถือ,0.2685,0
TX-119438,2025-10-18,1589.74,ต่างประเทศ,เว็บ,0.1631,0
TX-110747,2025-10-23,694.14,ออนไลน์,บัตร,0.1097,0
TX-103223,2025-11-17,7540.10,ตู้เอทีเอ็ม,เว็บ,0.0946,0
TX-100785,2025-10-30,9074.36,ต่างประเทศ,สาขา,0.0481,0
TX-100418,2025-10-06,181.52,ออนไลน์,มือถือ,0.0529,0
TX-116888,2025-10-22,2448.78,หน้าร้าน,มือถือ,0.1422,0
TX-109697,2025-11-15,641.31,ออนไลน์,มือถือ,0.0428,0
TX-110840,2025-10-01,1099.74,ตู้เอทีเอ็ม,มือถือ,0.7745,1
TX-107603,2025-11-13,1216.51,ตู้เอทีเอ็ม,มือถือ,0.2741,0
TX-119221,2025-11-23,634.25,ออนไลน์,เว็บ,0.0847,0
TX-111764,2025-11-23,1468.46,หน้าร้าน,เว็บ,0.112,0
TX-108407,2025-11-25,8218.44,หน้าร้าน,สาขา,0.0836,0
TX-104309,2025-11-08,1565.69,หน้าร้าน,บัตร,0.0861,0
TX-118423,2025-11-12,658.75,ออนไลน์,มือถือ,0.0543,0
TX-116029,2025-11-29,5018.00,ตู้เอทีเอ็ม,บัตร,0.2,0
TX-103679,2025-11-09,457.69,ตู้เอทีเอ็ม,มือถือ,0.0932,0
TX-111112,2025-10-17,506.88,หน้าร้าน,เว็บ,0.1965,0
TX-111318,2025-11-12,2929.35,ตู้เอทีเอ็ม,บัตร,0.001,0
TX-105333,2025-10-13,263.24,ตู้เอทีเอ็ม,เว็บ,0.0419,0
TX-118785,2025-10-09,1206.33,หน้าร้าน,เว็บ,0.197,0
TX-119525,2025-10-31,1901.75,ออนไลน์,บัตร,0.1578,0
TX-110990,2025-11-17,617.37,ตู้เอทีเอ็ม,เว็บ,0.4128,0
TX-115460,2025-10-24,469.91,ต่างประเทศ,สาขา,0.2297,0
TX-104067,2025-10-23,7219.99,ตู้เอทีเอ็ม,เว็บ,0.1534,0
TX-104391,2025-11-25,1278.56,ต่างประเทศ,บัตร,0.0798,0
TX-119282,2025-11-15,719.11,ออนไลน์,บัตร,0.2736,0
TX-102208,2025-10-25,738.74,ออนไลน์,มือถือ,0.0972,0
TX-100492,2025-11-11,285.37,ต่างประเทศ,มือถือ,0.1866,0
TX-116018,2025-11-26,4459.96,ออนไลน์,มือถือ,0.4197,0
TX-110088,2025-10-16,5105.33,หน้าร้าน,บัตร,0.2902,0
TX-103494,2025-11-22,746.25,ออนไลน์,บัตร,0.0345,0
TX-113822,2025-11-26,366.16,ต่างประเทศ,บัตร,0.1311,0
TX-114780,2025-11-17,758.27,ต่างประเทศ,สาขา,0.2847,0
TX-109419,2025-10-15,3633.40,ออนไลน์,เว็บ,0.2962,0
TX-107098,2025-10-18,13501.04,ต่างประเทศ,บัตร,0.0688,0
TX-101279,2025-10-27,364.40,ออนไลน์,สาขา,0.1902,0
TX-115474,2025-11-19,14123.50,ต่างประเทศ,บัตร,0.3667,0
TX-114057,2025-10-30,388.55,ออนไลน์,บัตร,0.0098,0
TX-111619,2025-11-17,2654.60,ตู้เอทีเอ็ม,สาขา,0.1458,0
TX-107192,2025-10-21,5524.91,ออนไลน์,เว็บ,0.0352,0
TX-103010,2025-10-06,1133.03,หน้าร้าน,เว็บ,0.0919,0
TX-107958,2025-11-20,12050.63,หน้าร้าน,บัตร,0.0656,0
TX-117474,2025-11-16,841.21,ตู้เอทีเอ็ม,บัตร,0.1385,0
TX-116859,2025-10-01,1124.07,หน้าร้าน,เว็บ,0.0697,0
TX-112416,2025-10-05,1716.40,ออนไลน์,เว็บ,0.1444,0
TX-113667,2025-11-04,773.58,ออนไลน์,มือถือ,0.0618,0
TX-118774,2025-10-25,1422.48,ต่างประเทศ,เว็บ,0.3152,0
TX-109687,2025-11-18,807.50,หน้าร้าน,บัตร,0.1652,0
TX-115874,2025-10-18,830.21,หน้าร้าน,เว็บ,0.276,0
TX-118974,2025-11-14,1197.19,ตู้เอทีเอ็ม,มือถือ,0.0521,0
TX-109982,2025-10-28,2044.83,ออนไลน์,เว็บ,0.5008,0
TX-102143,2025-10-23,2303.28,ออนไลน์,มือถือ,0.1397,0
TX-113855,2025-10-05,749.07,ตู้เอทีเอ็ม,เว็บ,0.019,0
TX-111625,2025-10-03,2288.76,ต่างประเทศ,บัตร,0.4518,0
TX-105476,2025-11-09,325.84,ออนไลน์,เว็บ,0.2627,0
TX-106395,2025-11-13,5700.53,หน้าร้าน,บัตร,0.0988,0
TX-106161,2025-11-18,793.27,ตู้เอทีเอ็ม,สาขา,0.216,0
TX-101036,2025-10-27,1604.82,หน้าร้าน,มือถือ,0.3782,0
TX-117851,2025-11-23,10939.71,ต่างประเทศ,สาขา,0.0822,0
TX-111781,2025-10-27,807.22,ตู้เอทีเอ็ม,สาขา,0.0934,0
TX-103215,2025-11-22,522.25,หน้าร้าน,มือถือ,0.4204,0
TX-103170,2025-11-14,6086.05,ต่างประเทศ,บัตร,0.0773,0
TX-102349,2025-10-28,725.90,ตู้เอทีเอ็ม,บัตร,0.56,1
TX-106661,2025-11-01,15149.67,ตู้เอทีเอ็ม,มือถือ,0.1773,0
TX-100737,2025-10-11,1329.22,หน้าร้าน,เว็บ,0.3222,0
TX-100483,2025-10-08,1654.96,ออนไลน์,มือถือ,0.1935,0
TX-110927,2025-11-20,542.77,ออนไลน์,สาขา,0.2538,0
TX-116418,2025-10-17,2584.96,ออนไลน์,สาขา,0.4793,0
TX-119227,2025-11-24,1844.17,ต่างประเทศ,สาขา,0.2152,0
TX-107526,2025-11-14,1342.13,หน้าร้าน,สาขา,0.2425,0
TX-108967,2025-10-18,895.88,ออนไลน์,เว็บ,0.1533,0
TX-105323,2025-11-24,4646.39,ตู้เอทีเอ็ม,บัตร,0.0936,0
TX-101338,2025-11-05,520.05,ตู้เอทีเอ็ม,เว็บ,0.0536,0
TX-116183,2025-11-04,760.60,ตู้เอทีเอ็ม,สาขา,0.2486,0
TX-119265,2025-11-12,8280.50,ต่างประเทศ,สาขา,0.0849,0
TX-100488,2025-10-25,2792.75,หน้าร้าน,สาขา,0.3323,0
TX-113432,2025-10-07,5331.83,ต่างประเทศ,เว็บ,0.0152,0
TX-116814,2025-11-27,714.47,ตู้เอทีเอ็ม,เว็บ,0.0803,0
TX-114653,2025-11-07,1444.77,ออนไลน์,สาขา,0.1806,0
TX-116531,2025-10-10,4896.96,ตู้เอทีเอ็ม,สาขา,0.0844,0
TX-114232,2025-10-22,163.22,ตู้เอทีเอ็ม,บัตร,0.3309,0
TX-112832,2025-11-01,995.23,ออนไลน์,บัตร,0.0871,0
TX-117899,2025-10-07,1384.19,ต่างประเทศ,มือถือ,0.1523,0
TX-112344,2025-10-03,704.07,ออนไลน์,มือถือ,0.281,0
TX-104601,2025-11-23,1844.38,ออนไลน์,มือถือ,0.1097,0
TX-104388,2025-10-26,529.99,ออนไลน์,สาขา,0.145,0
TX-112908,2025-10-14,152.15,ต่างประเทศ,มือถือ,0.2304,0
TX-113916,2025-10-23,4057.76,หน้าร้าน,บัตร,0.1811,0
TX-106291,2025-11-10,1818.63,หน้าร้าน,เว็บ,0.1517,0
TX-117918,2025-10-15,907.71,ออนไลน์,สาขา,0.0475,0
TX-117946,2025-11-23,141.78,ตู้เอทีเอ็ม,บัตร,0.1729,0
TX-116587,2025-11-04,2465.41,ออนไลน์,สาขา,0.227,0
TX-108546,2025-10-13,1474.98,ออนไลน์,บัตร,0.236,0
TX-101580,2025-10-27,3049.60,ออนไลน์,สาขา,0.2268,0
TX-109600,2025-10-16,4943.90,ออนไลน์,เว็บ,0.1688,0
TX-102065,2025-10-08,4578.66,ต่างประเทศ,เว็บ,0.0854,0
TX-111894,2025-10-02,2067.16,ต่างประเทศ,สาขา,0.268,0
TX-115288,2025-10-23,519.19,ตู้เอทีเอ็ม,สาขา,0.0227,0
TX-113546,2025-10-29,1062.87,หน้าร้าน,มือถือ,0.036,0
TX-106971,2025-10-23,3903.72,ออนไลน์,มือถือ,0.1167,0
TX-103464,2025-11-13,278.44,ต่างประเทศ,เว็บ,0.1988,0
TX-117493,2025-11-17,634.94,หน้าร้าน,เว็บ,0.2619,0
TX-108825,2025-11-20,1007.23,ตู้เอทีเอ็ม,มือถือ,0.2557,0
TX-119321,2025-10-27,336.86,ออนไลน์,เว็บ,0.1738,0
TX-118663,2025-11-26,1076.27,หน้าร้าน,บัตร,0.6222,0
TX-101080,2025-11-25,18327.29,ต่างประเทศ,เว็บ,0.0701,0
TX-118143,2025-11-08,12037.63,หน้าร้าน,บัตร,0.2785,0
TX-114635,2025-10-15,435.24,ตู้เอทีเอ็ม,เว็บ,0.3197,0
TX-107722,2025-11-09,986.55,ออนไลน์,บัตร,0.1804,0
TX-112420,2025-10-06,245.39,ออนไลน์,มือถือ,0.0616,0
TX-104856,2025-11-24,3932.95,ออนไลน์,สาขา,0.0835,0
TX-105958,2025-10-30,591.42,ต่างประเทศ,บัตร,0.08,0
TX-100699,2025-11-05,11063.83,ออนไลน์,มือถือ,0.0259,0
TX-114280,2025-11-26,1592.05,หน้าร้าน,เว็บ,0.0126,0
TX-113572,2025-11-12,895.94,ต่างประเทศ,บัตร,0.2424,0
TX-113127,2025-10-19,2941.39,หน้าร้าน,มือถือ,0.0516,0
TX-112162,2025-10-04,2471.60,ออนไลน์,บัตร,0.1372,0
TX-100646,2025-10-25,869.01,หน้าร้าน,เว็บ,0.0649,0
TX-110800,2025-10-13,460.73,ออนไลน์,เว็บ,0.0355,0
TX-112891,2025-11-03,92.59,ตู้เอทีเอ็ม,เว็บ,0.113,0
TX-107168,2025-10-18,751.29,ต่างประเทศ,เว็บ,0.0667,0
TX-116002,2025-10-09,176.59,หน้าร้าน,บัตร,0.1661,0
TX-112042,2025-11-19,703.33,ตู้เอทีเอ็ม,บัตร,0.3228,0
TX-117465,2025-11-03,196.01,ออนไลน์,สาขา,0.2607,0
TX-111143,2025-10-06,4695.30,ตู้เอทีเอ็ม,เว็บ,0.0537,0
TX-100962,2025-10-24,671.86,หน้าร้าน,เว็บ,0.1278,0
TX-102005,2025-11-04,2040.50,ต่างประเทศ,เว็บ,0.0267,0
TX-110106,2025-11-19,443.98,หน้าร้าน,บัตร,0.2344,0
TX-116181,2025-11-16,680.56,ตู้เอทีเอ็ม,สาขา,0.0955,0
TX-119551,2025-10-16,6673.63,ต่างประเทศ,มือถือ,0.3544,0
TX-104881,2025-10-03,2415.68,ตู้เอทีเอ็ม,มือถือ,0.1812,0
TX-101794,2025-11-10,6604.89,หน้าร้าน,สาขา,0.0999,0
TX-106011,2025-10-20,563.39,ออนไลน์,เว็บ,0.0396,0
TX-113029,2025-10-06,528.03,ต่างประเทศ,สาขา,0.6552,1
TX-111241,2025-10-12,2773.50,หน้าร้าน,เว็บ,0.0998,0
TX-110472,2025-11-25,1930.72,ต่างประเทศ,บัตร,0.2551,0
TX-115155,2025-11-15,1649.14,ต่างประเทศ,สาขา,0.1044,0
TX-119351,2025-10-13,6416.19,ตู้เอทีเอ็ม,บัตร,0.2338,0
TX-111821,2025-10-24,15839.13,หน้าร้าน,มือถือ,0.0935,0
TX-102823,2025-11-03,2457.89,ตู้เอทีเอ็ม,บัตร,0.0423,0
TX-107187,2025-10-26,1560.81,ตู้เอทีเอ็ม,มือถือ,0.1931,0
TX-111150,2025-11-14,480.13,หน้าร้าน,บัตร,0.0456,0
TX-115279,2025-11-18,9010.70,หน้าร้าน,สาขา,0.1036,0
TX-111222,2025-10-17,4132.31,ต่างประเทศ,สาขา,0.0359,0
TX-116073,2025-11-25,485.74,ต่างประเทศ,บัตร,0.1381,0
TX-101259,2025-10-28,233.82,หน้าร้าน,สาขา,0.2075,0
TX-106750,2025-11-02,7098.37,ออนไลน์,บัตร,0.132,0
TX-109655,2025-11-24,701.59,ต่างประเทศ,เว็บ,0.0659,0
TX-119816,2025-10-15,687.91,ตู้เอทีเอ็ม,เว็บ,0.1248,0
TX-103971,2025-11-14,4103.61,หน้าร้าน,บัตร,0.2065,0
TX-117560,2025-10-08,519.28,ออนไลน์,เว็บ,0.0395,0
TX-115757,2025-10-11,5547.66,ต่างประเทศ,บัตร,0.2812,0
TX-111868,2025-10-13,5474.30,ออนไลน์,สาขา,0.1806,0
TX-113734,2025-11-19,2002.65,ต่างประเทศ,บัตร,0.2021,0
TX-113269,2025-10-13,3026.29,หน้าร้าน,มือถือ,0.0797,0
TX-105435,2025-11-25,517.97,ตู้เอทีเอ็ม,มือถือ,0.0216,0
TX-116692,2025-10-18,1277.70,หน้าร้าน,สาขา,0.1437,0
TX-113563,2025-11-17,1801.63,ออนไลน์,สาขา,0.0578,0
TX-109653,2025-10-09,533.45,ต่างประเทศ,เว็บ,0.2673,0
TX-111873,2025-10-18,4355.38,ตู้เอทีเอ็ม,บัตร,0.0498,0
TX-111087,2025-11-10,447.67,หน้าร้าน,มือถือ,0.2108,0
TX-109985,2025-10-30,2091.77,ออนไลน์,บัตร,0.0374,0
TX-109611,2025-11-23,1110.11,หน้าร้าน,สาขา,0.2227,0
TX-103399,2025-10-27,2063.26,ต่างประเทศ,มือถือ,0.1295,0
TX-118603,2025-11-28,629.27,ตู้เอทีเอ็ม,สาขา,0.1639,0
TX-103003,2025-10-20,4144.07,ออนไลน์,บัตร,0.37,0
TX-103717,2025-10-23,1713.55,ออนไลน์,เว็บ,0.1731,0
TX-113235,2025-11-23,4329.95,ตู้เอทีเอ็ม,เว็บ,0.0064,0
TX-106510,2025-11-08,1732.29,ออนไลน์,บัตร,0.1059,0
TX-116276,2025-11-07,521.04,หน้าร้าน,เว็บ,0.3569,0
TX-106927,2025-10-12,487.34,ตู้เอทีเอ็ม,เว็บ,0.2333,0
TX-101051,2025-11-20,218.03,ตู้เอทีเอ็ม,เว็บ,0.1196,0
TX-105375,2025-11-21,3198.14,หน้าร้าน,มือถือ,0.0292,0
TX-113552,2025-10-25,840.11,หน้าร้าน,เว็บ,0.3036,0
TX-106599,2025-10-23,419.36,ต่างประเทศ,บัตร,0.0875,0
TX-118401,2025-10-11,2219.61,ออนไลน์,บัตร,0.4384,0
TX-116583,2025-10-12,197.32,ตู้เอทีเอ็ม,เว็บ,0.121,0
TX-117670,2025-11-17,8295.06,ออนไลน์,มือถือ,0.1555,0
TX-117362,2025-11-21,4086.55,ต่างประเทศ,มือถือ,0.1064,0
TX-113447,2025-11-29,1017.14,ต่างประเทศ,เว็บ,0.1276,0
TX-108243,2025-10-30,1199.85,ต่างประเทศ,สาขา,0.07,0
TX-104876,2025-10-08,326.12,ออนไลน์,สาขา,0.009,0
TX-102483,2025-10-07,12333.13,หน้าร้าน,มือถือ,0.1754,0
TX-107852,2025-11-25,1317.47,ต่างประเทศ,เว็บ,0.0354,0
TX-113003,2025-10-03,211.65,ตู้เอทีเอ็ม,บัตร,0.0632,0
TX-112624,2025-11-04,3537.75,ออนไลน์,เว็บ,0.0996,0
TX-114716,2025-11-18,6722.93,หน้าร้าน,มือถือ,0.1571,0
TX-109121,2025-11-27,1488.33,ออนไลน์,มือถือ,0.0771,0
TX-115960,2025-11-19,2227.65,ต่างประเทศ,มือถือ,0.4343,0
TX-110345,2025-11-13,1139.47,ตู้เอทีเอ็ม,บัตร,0.0219,0
TX-114063,2025-11-06,3677.56,ตู้เอทีเอ็ม,เว็บ,0.1149,0
TX-103285,2025-10-01,1418.85,ตู้เอทีเอ็ม,บัตร,0.0806,0
TX-113841,2025-10-23,428.61,หน้าร้าน,มือถือ,0.1946,0
TX-115314,2025-11-26,918.55,ต่างประเทศ,บัตร,0.0618,0
TX-105919,2025-11-07,3376.05,หน้าร้าน,สาขา,0.0658,0
TX-106305,2025-11-11,2325.77,ต่างประเทศ,บัตร,0.154,0
TX-109147,2025-10-20,307.44,ต่างประเทศ,เว็บ,0.2625,0
TX-104444,2025-11-16,5356.47,หน้าร้าน,สาขา,0.0051,0
TX-119568,2025-11-01,1249.05,ตู้เอทีเอ็ม,บัตร,0.0552,0
TX-110902,2025-11-01,717.18,ออนไลน์,สาขา,0.112,0
TX-103790,2025-11-14,9861.74,ออนไลน์,บัตร,0.2155,0
TX-119161,2025-11-02,3550.00,ออนไลน์,มือถือ,0.0819,0
TX-104148,2025-10-27,12893.31,ต่างประเทศ,มือถือ,0.2773,0
TX-107802,2025-11-08,1798.07,ออนไลน์,บัตร,0.0686,0
TX-105083,2025-11-18,4459.51,ออนไลน์,สาขา,0.0666,0
TX-116216,2025-11-10,426.43,ต่างประเทศ,บัตร,0.1444,0
TX-118235,2025-10-11,1445.71,ต่างประเทศ,สาขา,0.0509,0
TX-104727,2025-10-20,1204.13,ออนไลน์,เว็บ,0.0768,0
TX-103560,2025-10-20,8716.91,ออนไลน์,สาขา,0.1531,0
TX-117869,2025-11-01,4135.74,ต่างประเทศ,มือถือ,0.1149,0
TX-104751,2025-11-04,930.75,ออนไลน์,มือถือ,0.1148,0
TX-107780,2025-11-14,577.63,ตู้เอทีเอ็ม,บัตร,0.6054,0
TX-100560,2025-10-27,244.95,ตู้เอทีเอ็ม,เว็บ,0.1215,0
TX-112174,2025-11-02,12648.37,ต่างประเทศ,มือถือ,0.3493,0
TX-105154,2025-10-03,417.48,ตู้เอทีเอ็ม,เว็บ,0.2149,0
