session_id,period,session_date,device,campaign,minutes_on_site,converted
S-016707,2025-Q2,2025-05-14,Desktop,ตรงเข้าเว็บ,9.2,1
S-018570,2025-Q2,2025-04-09,Desktop,ค้นหา,3.6,0
S-004519,2025-Q1,2025-03-19,Mobile,อีเมล,3.4,0
S-019364,2025-Q2,2025-04-05,Desktop,โฆษณาโซเชียล,11.8,0
S-014168,2025-Q2,2025-06-09,Desktop,ตรงเข้าเว็บ,1.6,1
S-019222,2025-Q2,2025-06-07,Desktop,โฆษณาโซเชียล,4.8,1
S-012590,2025-Q2,2025-05-28,Mobile,โฆษณาโซเชียล,6.3,0
S-006719,2025-Q1,2025-01-18,Mobile,ตรงเข้าเว็บ,5.3,1
S-012400,2025-Q2,2025-06-27,Mobile,ตรงเข้าเว็บ,10.3,0
S-011857,2025-Q2,2025-04-24,Mobile,ตรงเข้าเว็บ,1.3,1
S-005784,2025-Q1,2025-03-26,Mobile,อีเมล,5.3,0
S-000076,2025-Q1,2025-01-18,Mobile,อีเมล,4.6,0
S-010275,2025-Q2,2025-06-06,Mobile,อีเมล,10.3,0
S-001163,2025-Q1,2025-02-17,Mobile,ตรงเข้าเว็บ,8.6,0
S-016616,2025-Q2,2025-05-07,Desktop,อีเมล,7.0,0
S-002901,2025-Q1,2025-02-18,Mobile,อีเมล,0.5,0
S-018629,2025-Q2,2025-04-27,Desktop,ค้นหา,8.4,1
S-008385,2025-Q1,2025-02-19,Desktop,ค้นหา,5.2,0
S-004468,2025-Q1,2025-02-14,Mobile,ตรงเข้าเว็บ,6.5,0
S-006737,2025-Q1,2025-02-28,Mobile,ตรงเข้าเว็บ,7.7,0
S-018797,2025-Q2,2025-04-16,Desktop,ตรงเข้าเว็บ,7.8,1
S-009343,2025-Q1,2025-01-28,Desktop,ตรงเข้าเว็บ,7.9,0
S-014484,2025-Q2,2025-06-21,Desktop,ค้นหา,9.5,0
S-002462,2025-Q1,2025-02-02,Mobile,โฆษณาโซเชียล,4.5,0
S-012514,2025-Q2,2025-06-09,Mobile,ตรงเข้าเว็บ,0.7,0
S-002860,2025-Q1,2025-03-14,Mobile,ตรงเข้าเว็บ,1.5,0
S-008784,2025-Q1,2025-01-24,Desktop,ค้นหา,11.7,0
S-010525,2025-Q2,2025-06-22,Mobile,ตรงเข้าเว็บ,8.6,0
S-006577,2025-Q1,2025-01-22,Mobile,โฆษณาโซเชียล,8.3,0
S-004992,2025-Q1,2025-03-05,Mobile,อีเมล,11.5,0
S-016024,2025-Q2,2025-06-21,Desktop,ค้นหา,7.8,0
S-019165,2025-Q2,2025-05-07,Desktop,ค้นหา,5.1,1
S-005568,2025-Q1,2025-01-11,Mobile,โฆษณาโซเชียล,7.5,0
S-004940,2025-Q1,2025-02-21,Mobile,ตรงเข้าเว็บ,7.4,0
S-007144,2025-Q1,2025-03-21,Mobile,ค้นหา,1.2,0
S-003315,2025-Q1,2025-03-12,Mobile,ค้นหา,10.7,0
S-003602,2025-Q1,2025-03-06,Mobile,ตรงเข้าเว็บ,5.2,0
S-013697,2025-Q2,2025-04-08,Desktop,ตรงเข้าเว็บ,5.1,0
S-004890,2025-Q1,2025-03-15,Mobile,โฆษณาโซเชียล,11.1,0
S-010360,2025-Q2,2025-06-09,Mobile,โฆษณาโซเชียล,6.4,1
S-009286,2025-Q1,2025-01-02,Desktop,โฆษณาโซเชียล,0.7,1
S-008254,2025-Q1,2025-02-25,Desktop,ตรงเข้าเว็บ,4.3,1
S-015577,2025-Q2,2025-06-02,Desktop,โฆษณาโซเชียล,3.7,1
S-000423,2025-Q1,2025-01-08,Mobile,ค้นหา,7.3,0
S-002350,2025-Q1,2025-02-01,Mobile,ค้นหา,10.3,0
S-012340,2025-Q2,2025-06-09,Mobile,อีเมล,6.4,0
S-019619,2025-Q2,2025-04-22,Desktop,อีเมล,7.2,0
S-005172,2025-Q1,2025-01-01,Mobile,โฆษณาโซเชียล,3.7,0
S-003853,2025-Q1,2025-02-19,Mobile,โฆษณาโซเชียล,10.2,0
S-016019,2025-Q2,2025-05-29,Desktop,โฆษณาโซเชียล,5.7,0
S-003597,2025-Q1,2025-03-10,Mobile,โฆษณาโซเชียล,0.6,0
S-014073,2025-Q2,2025-05-26,Desktop,อีเมล,8.3,0
S-006146,2025-Q1,2025-01-24,Mobile,อีเมล,0.8,1
S-017270,2025-Q2,2025-06-23,Desktop,อีเมล,8.4,1
S-015071,2025-Q2,2025-04-25,Desktop,โฆษณาโซเชียล,9.4,1
S-017121,2025-Q2,2025-04-21,Desktop,โฆษณาโซเชียล,9.1,0
S-015415,2025-Q2,2025-06-19,Desktop,ตรงเข้าเว็บ,9.5,0
S-006911,2025-Q1,2025-03-19,Mobile,ตรงเข้าเว็บ,11.8,0
S-019359,2025-Q2,2025-05-20,Desktop,ตรงเข้าเว็บ,5.1,1
S-009778,2025-Q1,2025-03-22,Desktop,อีเมล,0.8,0
S-001259,2025-Q1,2025-01-07,Mobile,ค้นหา,0.9,0
S-005246,2025-Q1,2025-03-20,Mobile,ตรงเข้าเว็บ,6.8,0
S-016955,2025-Q2,2025-05-08,Desktop,ค้นหา,10.7,1
S-015772,2025-Q2,2025-06-24,Desktop,ค้นหา,3.9,0
S-019433,2025-Q2,2025-06-20,Desktop,อีเมล,3.1,1
S-015753,2025-Q2,2025-05-20,Desktop,อีเมล,6.5,0
S-018463,2025-Q2,2025-06-16,Desktop,อีเมล,1.9,1
S-005818,2025-Q1,2025-03-15,Mobile,โฆษณาโซเชียล,11.7,0
S-009208,2025-Q1,2025-01-15,Desktop,โฆษณาโซเชียล,10.0,1
S-016462,2025-Q2,2025-05-09,Desktop,โฆษณาโซเชียล,2.6,0
S-013380,2025-Q2,2025-06-25,Desktop,อีเมล,7.6,0
S-008238,2025-Q1,2025-01-01,Desktop,อีเมล,2.1,1
S-004452,2025-Q1,2025-03-12,Mobile,อีเมล,7.0,0
S-003030,2025-Q1,2025-01-23,Mobile,ตรงเข้าเว็บ,11.9,0
S-017290,2025-Q2,2025-06-11,Desktop,อีเมล,7.6,1
S-015813,2025-Q2,2025-04-26,Desktop,โฆษณาโซเชียล,10.5,0
S-014964,2025-Q2,2025-06-16,Desktop,โฆษณาโซเชียล,4.0,0
S-008940,2025-Q1,2025-03-27,Desktop,โฆษณาโซเชียล,1.3,1
S-006318,2025-Q1,2025-01-12,Mobile,อีเมล,8.4,0
S-013872,2025-Q2,2025-06-11,Desktop,ตรงเข้าเว็บ,9.9,0
S-000321,2025-Q1,2025-03-21,Mobile,อีเมล,8.1,0
S-014347,2025-Q2,2025-06-18,Desktop,อีเมล,9.4,0
S-001654,2025-Q1,2025-02-15,Mobile,ค้นหา,9.1,1
S-001371,2025-Q1,2025-02-17,Mobile,โฆษณาโซเชียล,9.4,0
S-004907,2025-Q1,2025-03-05,Mobile,โฆษณาโซเชียล,1.1,0
S-007756,2025-Q1,2025-02-13,Mobile,อีเมล,1.8,0
S-002189,2025-Q1,2025-03-15,Mobile,โฆษณาโซเชียล,6.7,0
S-015355,2025-Q2,2025-04-26,Desktop,ตรงเข้าเว็บ,4.1,0
S-004200,2025-Q1,2025-02-05,Mobile,ค้นหา,9.4,0
S-017551,2025-Q2,2025-05-29,Desktop,ค้นหา,8.1,1
S-018996,2025-Q2,2025-06-16,Desktop,อีเมล,6.1,1
S-019147,2025-Q2,2025-05-22,Desktop,ค้นหา,3.1,0
S-001420,2025-Q1,2025-02-06,Mobile,อีเมล,0.8,0
S-013800,2025-Q2,2025-06-23,Desktop,อีเมล,3.7,1
S-001567,2025-Q1,2025-03-25,Mobile,โฆษณาโซเชียล,6.6,1
S-000102,2025-Q1,2025-01-25,Mobile,โฆษณาโซเชียล,7.0,0
S-002460,2025-Q1,2025-03-08,Mobile,ค้นหา,10.4,0
S-013089,2025-Q2,2025-04-10,Desktop,อีเมล,9.9,1
S-007740,2025-Q1,2025-03-08,Mobile,ค้นหา,6.0,1
S-000986,2025-Q1,2025-02-18,Mobile,โฆษณาโซเชียล,1.0,0
S-015054,2025-Q2,2025-06-15,Desktop,อีเมล,4.0,0
S-018724,2025-Q2,2025-05-17,Desktop,อีเมล,6.6,1
S-007203,2025-Q1,2025-03-07,Mobile,โฆษณาโซเชียล,1.9,0
S-003211,2025-Q1,2025-01-18,Mobile,อีเมล,8.5,0
S-015921,2025-Q2,2025-06-17,Desktop,อีเมล,7.9,0
S-016748,2025-Q2,2025-04-01,Desktop,โฆษณาโซเชียล,10.6,0
S-009023,2025-Q1,2025-03-04,Desktop,อีเมล,2.6,1
S-005204,2025-Q1,2025-03-12,Mobile,ค้นหา,11.9,0
S-017370,2025-Q2,2025-04-01,Desktop,โฆษณาโซเชียล,7.8,0
S-018616,2025-Q2,2025-05-02,Desktop,ค้นหา,1.0,0
S-001863,2025-Q1,2025-02-17,Mobile,ค้นหา,9.1,0
S-011951,2025-Q2,2025-05-13,Mobile,ตรงเข้าเว็บ,11.3,0
S-004929,2025-Q1,2025-03-15,Mobile,โฆษณาโซเชียล,4.3,1
S-017762,2025-Q2,2025-04-09,Desktop,ตรงเข้าเว็บ,5.7,1
S-017863,2025-Q2,2025-04-08,Desktop,ตรงเข้าเว็บ,3.8,1
S-004904,2025-Q1,2025-03-08,Mobile,อีเมล,9.3,0
S-016507,2025-Q2,2025-04-25,Desktop,ค้นหา,8.0,0
S-001940,2025-Q1,2025-01-31,Mobile,ค้นหา,4.4,0
S-017593,2025-Q2,2025-05-14,Desktop,โฆษณาโซเชียล,9.1,0
S-008115,2025-Q1,2025-03-12,Desktop,อีเมล,3.8,0
S-016954,2025-Q2,2025-05-27,Desktop,อีเมล,10.1,1
S-007271,2025-Q1,2025-03-11,Mobile,อีเมล,6.4,1
S-019409,2025-Q2,2025-04-17,Desktop,ตรงเข้าเว็บ,2.1,1
S-014158,2025-Q2,2025-06-05,Desktop,โฆษณาโซเชียล,5.8,0
S-016187,2025-Q2,2025-06-04,Desktop,ค้นหา,10.4,0
S-018995,2025-Q2,2025-04-04,Desktop,โฆษณาโซเชียล,6.7,0
S-015371,2025-Q2,2025-05-12,Desktop,อีเมล,5.3,0
S-007011,2025-Q1,2025-03-31,Mobile,ค้นหา,6.0,1
S-009118,2025-Q1,2025-01-04,Desktop,ค้นหา,11.0,0
S-006592,2025-Q1,2025-02-19,Mobile,อีเมล,5.7,0
S-003140,2025-Q1,2025-01-06,Mobile,ค้นหา,7.2,0
S-011586,2025-Q2,2025-04-10,Mobile,โฆษณาโซเชียล,5.7,0
S-010287,2025-Q2,2025-05-23,Mobile,ค้นหา,9.1,0
S-012961,2025-Q2,2025-05-13,Mobile,อีเมล,3.0,0
S-012341,2025-Q2,2025-04-15,Mobile,อีเมล,9.8,0
S-016374,2025-Q2,2025-06-23,Desktop,โฆษณาโซเชียล,9.5,0
S-013500,2025-Q2,2025-05-15,Desktop,ตรงเข้าเว็บ,7.7,0
S-017382,2025-Q2,2025-05-16,Desktop,โฆษณาโซเชียล,1.2,1
S-019185,2025-Q2,2025-06-20,Desktop,ตรงเข้าเว็บ,6.6,1
S-012306,2025-Q2,2025-05-12,Mobile,โฆษณาโซเชียล,8.3,0
S-013580,2025-Q2,2025-06-02,Desktop,ค้นหา,11.1,1
S-002402,2025-Q1,2025-02-04,Mobile,อีเมล,7.6,0
S-009174,2025-Q1,2025-02-15,Desktop,ตรงเข้าเว็บ,3.7,1
S-004492,2025-Q1,2025-03-02,Mobile,ค้นหา,2.8,0
S-004169,2025-Q1,2025-01-25,Mobile,โฆษณาโซเชียล,2.9,0
S-008700,2025-Q1,2025-02-11,Desktop,ตรงเข้าเว็บ,2.6,1
S-011723,2025-Q2,2025-05-03,Mobile,โฆษณาโซเชียล,1.5,0
S-005206,2025-Q1,2025-01-10,Mobile,ตรงเข้าเว็บ,5.5,0
S-007165,2025-Q1,2025-01-02,Mobile,ตรงเข้าเว็บ,7.5,1
S-017596,2025-Q2,2025-06-27,Desktop,ตรงเข้าเว็บ,3.2,0
S-002916,2025-Q1,2025-01-15,Mobile,อีเมล,6.6,0
S-016678,2025-Q2,2025-04-09,Desktop,โฆษณาโซเชียล,6.9,1
S-002149,2025-Q1,2025-01-30,Mobile,อีเมล,5.7,1
S-011776,2025-Q2,2025-06-13,Mobile,โฆษณาโซเชียล,5.3,0
S-005641,2025-Q1,2025-01-29,Mobile,ค้นหา,6.0,0
S-008455,2025-Q1,2025-02-26,Desktop,ตรงเข้าเว็บ,3.0,1
S-016127,2025-Q2,2025-06-12,Desktop,อีเมล,3.7,0
S-008292,2025-Q1,2025-03-12,Desktop,ค้นหา,5.7,1
S-009210,2025-Q1,2025-02-19,Desktop,โฆษณาโซเชียล,10.6,0
S-014533,2025-Q2,2025-05-15,Desktop,อีเมล,10.5,1
S-005064,2025-Q1,2025-03-16,Mobile,ตรงเข้าเว็บ,8.0,0
S-009597,2025-Q1,2025-02-06,Desktop,ตรงเข้าเว็บ,9.7,1
S-009593,2025-Q1,2025-01-18,Desktop,ตรงเข้าเว็บ,11.9,0
S-003992,2025-Q1,2025-03-13,Mobile,อีเมล,8.0,0
S-012778,2025-Q2,2025-04-28,Mobile,โฆษณาโซเชียล,4.5,0
S-011022,2025-Q2,2025-06-24,Mobile,ตรงเข้าเว็บ,10.7,0
S-006869,2025-Q1,2025-03-08,Mobile,โฆษณาโซเชียล,7.6,0
S-002448,2025-Q1,2025-03-21,Mobile,อีเมล,3.3,0
S-015039,2025-Q2,2025-05-13,Desktop,ตรงเข้าเว็บ,5.6,1
S-013053,2025-Q2,2025-06-10,Desktop,อีเมล,4.5,0
S-008839,2025-Q1,2025-01-02,Desktop,ตรงเข้าเว็บ,8.3,0
S-006425,2025-Q1,2025-03-07,Mobile,โฆษณาโซเชียล,6.2,0
S-013232,2025-Q2,2025-05-13,Desktop,อีเมล,7.1,0
S-011484,2025-Q2,2025-05-04,Mobile,อีเมล,4.4,0
S-008128,2025-Q1,2025-02-12,Desktop,โฆษณาโซเชียล,1.4,0
S-007551,2025-Q1,2025-02-14,Mobile,ตรงเข้าเว็บ,3.0,0
S-010219,2025-Q2,2025-05-02,Mobile,โฆษณาโซเชียล,10.2,0
S-004270,2025-Q1,2025-01-14,Mobile,โฆษณาโซเชียล,11.6,0
S-015133,2025-Q2,2025-06-14,Desktop,ค้นหา,3.0,0
S-018202,2025-Q2,2025-04-27,Desktop,อีเมล,8.7,0
S-010119,2025-Q2,2025-06-28,Mobile,อีเมล,5.0,1
S-011360,2025-Q2,2025-04-22,Mobile,โฆษณาโซเชียล,1.4,0
S-013608,2025-Q2,2025-05-06,Desktop,อีเมล,6.3,1
S-006914,2025-Q1,2025-01-04,Mobile,โฆษณาโซเชียล,10.9,0
S-009175,2025-Q1,2025-03-18,Desktop,โฆษณาโซเชียล,1.8,1
S-018665,2025-Q2,2025-05-22,Desktop,ตรงเข้าเว็บ,2.7,1
S-016696,2025-Q2,2025-05-12,Desktop,อีเมล,5.2,1
S-004724,2025-Q1,2025-03-01,Mobile,ตรงเข้าเว็บ,2.6,0
S-015881,2025-Q2,2025-06-08,Desktop,ตรงเข้าเว็บ,6.4,1
S-012611,2025-Q2,2025-04-09,Mobile,อีเมล,7.5,0
S-016415,2025-Q2,2025-06-28,Desktop,อีเมล,1.2,0
S-006934,2025-Q1,2025-02-09,Mobile,ค้นหา,9.0,0
S-013083,2025-Q2,2025-06-09,Desktop,ตรงเข้าเว็บ,2.7,0
S-017630,2025-Q2,2025-05-09,Desktop,อีเมล,4.8,0
S-015796,2025-Q2,2025-04-01,Desktop,ค้นหา,10.0,0
S-007249,2025-Q1,2025-03-26,Mobile,อีเมล,4.2,0
S-018554,2025-Q2,2025-04-15,Desktop,ค้นหา,8.7,1
S-018322,2025-Q2,2025-06-26,Desktop,โฆษณาโซเชียล,9.6,1
S-000882,2025-Q1,2025-01-31,Mobile,ค้นหา,5.2,0
S-000496,2025-Q1,2025-02-20,Mobile,โฆษณาโซเชียล,7.3,0
S-001275,2025-Q1,2025-01-05,Mobile,อีเมล,2.0,0
S-011028,2025-Q2,2025-06-26,Mobile,ค้นหา,10.4,0
S-018125,2025-Q2,2025-05-10,Desktop,อีเมล,2.0,0
S-000158,2025-Q1,2025-03-19,Mobile,ตรงเข้าเว็บ,8.2,0
S-018577,2025-Q2,2025-05-22,Desktop,โฆษณาโซเชียล,4.6,1
S-001332,2025-Q1,2025-01-16,Mobile,อีเมล,10.2,0
S-016891,2025-Q2,2025-05-07,Desktop,โฆษณาโซเชียล,4.9,0
S-004533,2025-Q1,2025-01-12,Mobile,ตรงเข้าเว็บ,0.8,0
S-000244,2025-Q1,2025-03-12,Mobile,ค้นหา,8.4,1
S-013787,2025-Q2,2025-05-04,Desktop,ค้นหา,0.9,1
S-007687,2025-Q1,2025-03-23,Mobile,โฆษณาโซเชียล,5.6,0
S-003019,2025-Q1,2025-03-31,Mobile,โฆษณาโซเชียล,5.7,0
S-011799,2025-Q2,2025-06-18,Mobile,อีเมล,7.4,0
S-011655,2025-Q2,2025-05-28,Mobile,อีเมล,9.9,0
S-011643,2025-Q2,2025-05-13,Mobile,ตรงเข้าเว็บ,7.9,0
S-009411,2025-Q1,2025-02-01,Desktop,อีเมล,1.0,0
S-006284,2025-Q1,2025-01-06,Mobile,โฆษณาโซเชียล,7.4,0
S-004970,2025-Q1,2025-01-02,Mobile,ค้นหา,7.4,0
S-007053,2025-Q1,2025-02-15,Mobile,โฆษณาโซเชียล,6.5,0
S-002988,2025-Q1,2025-03-06,Mobile,อีเมล,2.4,0
S-011719,2025-Q2,2025-06-02,Mobile,ตรงเข้าเว็บ,10.7,0
S-001211,2025-Q1,2025-02-20,Mobile,อีเมล,11.4,0
S-002432,2025-Q1,2025-03-26,Mobile,อีเมล,8.0,0
S-016071,2025-Q2,2025-04-25,Desktop,ตรงเข้าเว็บ,9.2,0
S-001148,2025-Q1,2025-01-06,Mobile,อีเมล,11.2,0
S-007096,2025-Q1,2025-03-05,Mobile,ตรงเข้าเว็บ,5.1,0
S-006802,2025-Q1,2025-03-30,Mobile,ค้นหา,8.7,0
S-007467,2025-Q1,2025-03-12,Mobile,ค้นหา,8.1,0
S-003182,2025-Q1,2025-03-06,Mobile,โฆษณาโซเชียล,6.2,0
S-000339,2025-Q1,2025-02-24,Mobile,โฆษณาโซเชียล,1.8,0
S-012575,2025-Q2,2025-06-28,Mobile,โฆษณาโซเชียล,6.8,1
S-011024,2025-Q2,2025-06-28,Mobile,โฆษณาโซเชียล,1.5,0
S-001844,2025-Q1,2025-02-18,Mobile,ค้นหา,1.5,0
S-006499,2025-Q1,2025-03-16,Mobile,โฆษณาโซเชียล,6.9,0
S-009950,2025-Q1,2025-03-27,Desktop,ค้นหา,8.4,1
S-017805,2025-Q2,2025-05-23,Desktop,ตรงเข้าเว็บ,11.8,1
S-007966,2025-Q1,2025-03-17,Mobile,ค้นหา,7.9,0
S-013109,2025-Q2,2025-04-30,Desktop,อีเมล,1.3,0
S-008315,2025-Q1,2025-02-28,Desktop,โฆษณาโซเชียล,8.2,0
S-004841,2025-Q1,2025-02-28,Mobile,ค้นหา,0.7,1
S-002622,2025-Q1,2025-01-17,Mobile,อีเมล,5.6,0
S-001025,2025-Q1,2025-03-20,Mobile,โฆษณาโซเชียล,5.8,0
S-017285,2025-Q2,2025-06-11,Desktop,ค้นหา,11.8,1
S-019004,2025-Q2,2025-04-13,Desktop,อีเมล,11.7,0
S-008555,2025-Q1,2025-03-16,Desktop,ค้นหา,2.5,1
S-014852,2025-Q2,2025-04-26,Desktop,อีเมล,3.6,1
S-012013,2025-Q2,2025-05-20,Mobile,โฆษณาโซเชียล,4.6,1
S-006347,2025-Q1,2025-01-20,Mobile,ตรงเข้าเว็บ,2.5,0
S-009178,2025-Q1,2025-02-26,Desktop,ค้นหา,2.0,0
S-004279,2025-Q1,2025-01-14,Mobile,ค้นหา,6.4,0
S-001126,2025-Q1,2025-01-23,Mobile,อีเมล,1.7,0
S-007393,2025-Q1,2025-01-09,Mobile,ค้นหา,2.2,0
S-001993,2025-Q1,2025-02-27,Mobile,อีเมล,6.5,0
S-017293,2025-Q2,2025-06-04,Desktop,ตรงเข้าเว็บ,7.0,0
S-008805,2025-Q1,2025-01-14,Desktop,โฆษณาโซเชียล,10.5,0
S-013337,2025-Q2,2025-04-07,Desktop,ตรงเข้าเว็บ,1.7,1
S-012141,2025-Q2,2025-05-27,Mobile,อีเมล,8.5,0
S-002884,2025-Q1,2025-01-19,Mobile,ตรงเข้าเว็บ,4.9,0
S-005728,2025-Q1,2025-03-04,Mobile,ค้นหา,1.4,0
S-000203,2025-Q1,2025-02-18,Mobile,โฆษณาโซเชียล,4.3,0
S-006165,2025-Q1,2025-03-07,Mobile,ค้นหา,5.9,0
S-017043,2025-Q2,2025-05-27,Desktop,อีเมล,3.6,0
S-013052,2025-Q2,2025-05-30,Desktop,อีเมล,7.2,0
S-019361,2025-Q2,2025-06-11,Desktop,อีเมล,4.8,1
S-018117,2025-Q2,2025-06-05,Desktop,โฆษณาโซเชียล,4.1,0
S-018770,2025-Q2,2025-06-26,Desktop,ตรงเข้าเว็บ,5.6,0
S-009994,2025-Q1,2025-03-03,Desktop,ตรงเข้าเว็บ,4.9,1
S-015609,2025-Q2,2025-04-19,Desktop,ตรงเข้าเว็บ,1.5,0
S-014546,2025-Q2,2025-06-16,Desktop,อีเมล,2.5,0
S-004880,2025-Q1,2025-02-17,Mobile,ค้นหา,6.9,1
S-014114,2025-Q2,2025-04-30,Desktop,โฆษณาโซเชียล,9.7,0
S-016871,2025-Q2,2025-05-07,Desktop,ตรงเข้าเว็บ,10.6,1
S-001838,2025-Q1,2025-02-18,Mobile,ค้นหา,5.3,0
S-008313,2025-Q1,2025-02-18,Desktop,โฆษณาโซเชียล,5.6,0
S-005440,2025-Q1,2025-03-08,Mobile,ตรงเข้าเว็บ,2.5,0
S-001713,2025-Q1,2025-02-17,Mobile,โฆษณาโซเชียล,5.7,0
S-006865,2025-Q1,2025-03-08,Mobile,อีเมล,3.2,0
S-009762,2025-Q1,2025-01-14,Desktop,ค้นหา,5.4,1
S-014272,2025-Q2,2025-04-17,Desktop,โฆษณาโซเชียล,11.5,1
S-003642,2025-Q1,2025-03-29,Mobile,โฆษณาโซเชียล,5.4,0
S-018118,2025-Q2,2025-06-04,Desktop,โฆษณาโซเชียล,5.2,1
S-001216,2025-Q1,2025-02-01,Mobile,ค้นหา,10.1,0
S-016900,2025-Q2,2025-04-10,Desktop,ตรงเข้าเว็บ,3.3,0
S-000863,2025-Q1,2025-01-26,Mobile,อีเมล,9.9,0
S-001489,2025-Q1,2025-01-16,Mobile,อีเมล,10.3,0
S-003658,2025-Q1,2025-01-25,Mobile,ค้นหา,8.6,0
S-007094,2025-Q1,2025-01-29,Mobile,ค้นหา,2.4,0
S-007644,2025-Q1,2025-03-03,Mobile,อีเมล,11.8,0
S-003568,2025-Q1,2025-03-08,Mobile,ตรงเข้าเว็บ,7.7,0
S-000173,2025-Q1,2025-01-06,Mobile,ตรงเข้าเว็บ,10.9,0
S-004478,2025-Q1,2025-02-28,Mobile,อีเมล,9.4,0
S-006173,2025-Q1,2025-02-27,Mobile,โฆษณาโซเชียล,4.2,0
S-009030,2025-Q1,2025-01-15,Desktop,ค้นหา,6.2,0
S-004052,2025-Q1,2025-01-25,Mobile,อีเมล,10.0,0
S-008373,2025-Q1,2025-03-05,Desktop,อีเมล,4.1,0
S-017199,2025-Q2,2025-05-17,Desktop,โฆษณาโซเชียล,10.6,0
S-003922,2025-Q1,2025-02-04,Mobile,อีเมล,6.3,0
S-003751,2025-Q1,2025-03-05,Mobile,โฆษณาโซเชียล,4.1,0
S-014935,2025-Q2,2025-06-15,Desktop,ตรงเข้าเว็บ,11.2,1
S-018575,2025-Q2,2025-05-22,Desktop,โฆษณาโซเชียล,8.3,1
S-019829,2025-Q2,2025-04-15,Desktop,อีเมล,3.4,0
S-019922,2025-Q2,2025-06-14,Desktop,อีเมล,4.6,0
S-005487,2025-Q1,2025-03-31,Mobile,ตรงเข้าเว็บ,0.8,0
S-005480,2025-Q1,2025-01-05,Mobile,ตรงเข้าเว็บ,9.0,0
S-000930,2025-Q1,2025-02-06,Mobile,อีเมล,10.9,0
S-007342,2025-Q1,2025-01-30,Mobile,ค้นหา,4.0,0
S-011038,2025-Q2,2025-04-07,Mobile,โฆษณาโซเชียล,0.9,0
S-005524,2025-Q1,2025-02-03,Mobile,โฆษณาโซเชียล,3.1,0
S-015018,2025-Q2,2025-04-12,Desktop,ค้นหา,3.8,1
S-014943,2025-Q2,2025-06-03,Desktop,ตรงเข้าเว็บ,10.8,0
S-017005,2025-Q2,2025-04-20,Desktop,ค้นหา,6.2,1
S-001616,2025-Q1,2025-01-29,Mobile,โฆษณาโซเชียล,0.6,0
S-010419,2025-Q2,2025-06-18,Mobile,ค้นหา,6.5,1
S-012385,2025-Q2,2025-04-04,Mobile,โฆษณาโซเชียล,1.4,0
S-003313,2025-Q1,2025-02-23,Mobile,ตรงเข้าเว็บ,4.4,0
S-006581,2025-Q1,2025-01-25,Mobile,โฆษณาโซเชียล,9.1,0
S-005017,2025-Q1,2025-02-22,Mobile,ค้นหา,0.7,0
S-000013,2025-Q1,2025-02-04,Mobile,ตรงเข้าเว็บ,8.1,1
S-006682,2025-Q1,2025-01-25,Mobile,ค้นหา,6.2,0
S-000720,2025-Q1,2025-03-13,Mobile,ตรงเข้าเว็บ,1.1,0
