transaction_id,txn_date,item
T-201412,2025-09-16,ชาเขียว
T-201412,2025-09-16,มันฝรั่งทอด
T-201412,2025-09-16,เบียร์
T-201412,2025-09-16,ไข่ไก่
T-201413,2025-09-23,ชาเขียว
T-201413,2025-09-23,ถุงพลาสติก
T-201413,2025-09-23,ไข่ไก่
T-201414,2025-07-01,ถุงพลาสติก
T-201415,2025-09-03,ถุงพลาสติก
T-201415,2025-09-03,นมสด
T-201416,2025-07-23,กาแฟสด
T-201416,2025-07-23,ถุงพลาสติก
T-201416,2025-07-23,บะหมี่กึ่งสำเร็จรูป
T-201416,2025-07-23,ไข่ไก่
T-201417,2025-07-14,ขนมปัง
T-201417,2025-07-14,ชาเขียว
T-201417,2025-07-14,ถุงพลาสติก
T-201417,2025-07-14,นมสด
T-201418,2025-07-29,กาแฟสด
T-201418,2025-07-29,ถุงพลาสติก
T-201418,2025-07-29,น้ำดื่ม
T-201418,2025-07-29,เบียร์
T-201419,2025-09-13,ถุงพลาสติก
T-201420,2025-07-05,ถุงพลาสติก
T-201420,2025-07-05,ผ้าอ้อม
T-201420,2025-07-05,ผ้าเช็ดทำความสะอาด
T-201420,2025-07-05,มันฝรั่งทอด
T-201420,2025-07-05,เบียร์
T-201421,2025-07-18,ขนมปัง
T-201421,2025-07-18,ถุงพลาสติก
T-201421,2025-07-18,นมสด
T-201421,2025-07-18,น้ำดื่ม
T-201421,2025-07-18,ไข่ไก่
T-201422,2025-09-02,ถุงพลาสติก
T-201422,2025-09-02,บะหมี่กึ่งสำเร็จรูป
T-201422,2025-09-02,ไข่ไก่
T-201423,2025-07-01,ขนมปัง
T-201423,2025-07-01,ชาเขียว
T-201423,2025-07-01,ถุงพลาสติก
T-201424,2025-09-27,ชาเขียว
T-201424,2025-09-27,ถุงพลาสติก
T-201424,2025-09-27,บะหมี่กึ่งสำเร็จรูป
T-201424,2025-09-27,ผงซักฟอก
T-201424,2025-09-27,เบียร์
T-201425,2025-07-21,ถุงพลาสติก
T-201425,2025-07-21,น้ำดื่ม
T-201425,2025-07-21,ผ้าเช็ดทำความสะอาด
T-201425,2025-07-21,ไข่ไก่
T-201426,2025-09-01,กาแฟสด
T-201426,2025-09-01,ผงซักฟอก
T-201426,2025-09-01,เบียร์
T-201427,2025-08-18,ถุงพลาสติก
T-201427,2025-08-18,มันฝรั่งทอด
T-201428,2025-08-03,ไข่ไก่
T-201429,2025-09-15,ขนมปัง
T-201429,2025-09-15,ถุงพลาสติก
T-201429,2025-09-15,น้ำดื่ม
T-201429,2025-09-15,ผ้าอ้อม
T-201429,2025-09-15,ผ้าเช็ดทำความสะอาด
T-201430,2025-08-15,ชาเขียว
T-201430,2025-08-15,ถุงพลาสติก
T-201430,2025-08-15,บะหมี่กึ่งสำเร็จรูป
T-201431,2025-08-24,นมสด
T-201432,2025-07-24,ถุงพลาสติก
T-201432,2025-07-24,ผ้าอ้อม
T-201433,2025-07-15,ชาเขียว
T-201433,2025-07-15,นมสด
T-201433,2025-07-15,น้ำดื่ม
T-201434,2025-07-06,ชาเขียว
T-201434,2025-07-06,ถุงพลาสติก
T-201434,2025-07-06,น้ำดื่ม
T-201434,2025-07-06,ผงซักฟอก
T-201434,2025-07-06,ผ้าอ้อม
T-201434,2025-07-06,ผ้าเช็ดทำความสะอาด
T-201434,2025-07-06,มันฝรั่งทอด
T-201434,2025-07-06,ไข่ไก่
T-201435,2025-08-02,กาแฟสด
T-201435,2025-08-02,ถุงพลาสติก
T-201435,2025-08-02,น้ำดื่ม
T-201435,2025-08-02,แชมพู
T-201436,2025-08-22,น้ำดื่ม
T-201437,2025-09-27,ชาเขียว
T-201437,2025-09-27,ผงซักฟอก
T-201437,2025-09-27,มันฝรั่งทอด
T-201437,2025-09-27,ไข่ไก่
T-201438,2025-07-14,ขนมปัง
T-201438,2025-07-14,ผงซักฟอก
T-201438,2025-07-14,ไข่ไก่
T-201439,2025-08-22,ชาเขียว
T-201439,2025-08-22,ถุงพลาสติก
T-201439,2025-08-22,ไข่ไก่
T-201440,2025-07-22,ขนมปัง
T-201440,2025-07-22,ถุงพลาสติก
T-201440,2025-07-22,นมสด
T-201440,2025-07-22,บะหมี่กึ่งสำเร็จรูป
T-201441,2025-09-11,กาแฟสด
T-201441,2025-09-11,ถุงพลาสติก
T-201441,2025-09-11,บะหมี่กึ่งสำเร็จรูป
T-201441,2025-09-11,ผ้าอ้อม
T-201441,2025-09-11,ผ้าเช็ดทำความสะอาด
T-201441,2025-09-11,เบียร์
T-201442,2025-08-31,ชาเขียว
T-201442,2025-08-31,ถุงพลาสติก
T-201442,2025-08-31,ผงซักฟอก
T-201442,2025-08-31,ไข่ไก่
T-201443,2025-07-22,ถุงพลาสติก
T-201443,2025-07-22,มันฝรั่งทอด
T-201443,2025-07-22,เบียร์
T-201443,2025-07-22,แชมพู
T-201444,2025-07-01,กาแฟสด
T-201444,2025-07-01,ขนมปัง
T-201444,2025-07-01,ถุงพลาสติก
T-201444,2025-07-01,น้ำดื่ม
T-201444,2025-07-01,ผ้าอ้อม
T-201444,2025-07-01,แชมพู
T-201445,2025-07-17,ถุงพลาสติก
T-201445,2025-07-17,น้ำดื่ม
T-201445,2025-07-17,ไข่ไก่
T-201446,2025-07-26,ชาเขียว
T-201446,2025-07-26,ถุงพลาสติก
T-201446,2025-07-26,แชมพู
T-201447,2025-07-02,กาแฟสด
T-201447,2025-07-02,ถุงพลาสติก
T-201447,2025-07-02,บะหมี่กึ่งสำเร็จรูป
T-201447,2025-07-02,มันฝรั่งทอด
T-201448,2025-07-03,ขนมปัง
T-201448,2025-07-03,ถุงพลาสติก
T-201448,2025-07-03,น้ำดื่ม
T-201448,2025-07-03,มันฝรั่งทอด
T-201448,2025-07-03,เบียร์
T-201449,2025-08-14,เบียร์
T-201449,2025-08-14,แชมพู
T-201450,2025-07-24,ชาเขียว
T-201450,2025-07-24,ถุงพลาสติก
T-201451,2025-07-04,ขนมปัง
T-201452,2025-09-08,กาแฟสด
T-201452,2025-09-08,ถุงพลาสติก
T-201452,2025-09-08,บะหมี่กึ่งสำเร็จรูป
T-201452,2025-09-08,มันฝรั่งทอด
T-201452,2025-09-08,ไข่ไก่
T-201453,2025-08-01,ถุงพลาสติก
T-201453,2025-08-01,นมสด
T-201453,2025-08-01,บะหมี่กึ่งสำเร็จรูป
T-201454,2025-09-09,ขนมปัง
T-201454,2025-09-09,ถุงพลาสติก
T-201454,2025-09-09,นมสด
T-201454,2025-09-09,น้ำดื่ม
T-201455,2025-08-25,ถุงพลาสติก
T-201455,2025-08-25,มันฝรั่งทอด
T-201456,2025-08-26,กาแฟสด
T-201456,2025-08-26,ขนมปัง
T-201456,2025-08-26,ถุงพลาสติก
T-201456,2025-08-26,นมสด
T-201456,2025-08-26,น้ำดื่ม
T-201457,2025-09-11,ถุงพลาสติก
T-201457,2025-09-11,ผ้าอ้อม
T-201457,2025-09-11,ผ้าเช็ดทำความสะอาด
T-201457,2025-09-11,เบียร์
T-201457,2025-09-11,ไข่ไก่
T-201458,2025-08-14,กาแฟสด
T-201458,2025-08-14,ขนมปัง
T-201458,2025-08-14,ถุงพลาสติก
T-201458,2025-08-14,น้ำดื่ม
T-201458,2025-08-14,บะหมี่กึ่งสำเร็จรูป
T-201458,2025-08-14,ผงซักฟอก
T-201458,2025-08-14,ผ้าเช็ดทำความสะอาด
T-201458,2025-08-14,แชมพู
T-201458,2025-08-14,ไข่ไก่
T-201459,2025-08-04,ชาเขียว
T-201459,2025-08-04,ถุงพลาสติก
T-201459,2025-08-04,บะหมี่กึ่งสำเร็จรูป
T-201459,2025-08-04,มันฝรั่งทอด
T-201460,2025-09-08,ชาเขียว
T-201460,2025-09-08,ถุงพลาสติก
T-201460,2025-09-08,น้ำดื่ม
T-201461,2025-08-11,ถุงพลาสติก
T-201461,2025-08-11,นมสด
T-201461,2025-08-11,น้ำดื่ม
T-201462,2025-07-03,ถุงพลาสติก
T-201462,2025-07-03,แชมพู
T-201463,2025-08-03,ถุงพลาสติก
T-201463,2025-08-03,ไข่ไก่
T-201464,2025-08-06,ถุงพลาสติก
T-201464,2025-08-06,นมสด
T-201465,2025-09-09,ถุงพลาสติก
T-201465,2025-09-09,บะหมี่กึ่งสำเร็จรูป
T-201465,2025-09-09,มันฝรั่งทอด
T-201465,2025-09-09,ไข่ไก่
T-201466,2025-07-03,กาแฟสด
T-201466,2025-07-03,ถุงพลาสติก
T-201466,2025-07-03,น้ำดื่ม
T-201466,2025-07-03,เบียร์
T-201467,2025-07-24,ขนมปัง
T-201467,2025-07-24,ถุงพลาสติก
T-201467,2025-07-24,ไข่ไก่
T-201468,2025-08-24,ถุงพลาสติก
T-201468,2025-08-24,บะหมี่กึ่งสำเร็จรูป
T-201469,2025-07-03,กาแฟสด
T-201469,2025-07-03,ขนมปัง
T-201469,2025-07-03,ถุงพลาสติก
T-201470,2025-08-28,ขนมปัง
T-201470,2025-08-28,ถุงพลาสติก
T-201470,2025-08-28,ไข่ไก่
T-201471,2025-07-29,ถุงพลาสติก
T-201471,2025-07-29,น้ำดื่ม
T-201472,2025-09-24,ขนมปัง
T-201472,2025-09-24,ชาเขียว
T-201472,2025-09-24,ถุงพลาสติก
T-201472,2025-09-24,นมสด
T-201472,2025-09-24,น้ำดื่ม
T-201472,2025-09-24,เบียร์
T-201472,2025-09-24,แชมพู
T-201473,2025-09-17,กาแฟสด
T-201473,2025-09-17,ไข่ไก่
T-201474,2025-09-28,กาแฟสด
T-201474,2025-09-28,ขนมปัง
T-201474,2025-09-28,ถุงพลาสติก
T-201474,2025-09-28,น้ำดื่ม
T-201474,2025-09-28,แชมพู
T-201475,2025-08-08,กาแฟสด
T-201475,2025-08-08,ขนมปัง
T-201475,2025-08-08,น้ำดื่ม
T-201475,2025-08-08,บะหมี่กึ่งสำเร็จรูป
T-201475,2025-08-08,ไข่ไก่
T-201476,2025-08-01,ถุงพลาสติก
T-201476,2025-08-01,นมสด
T-201476,2025-08-01,เบียร์
T-201477,2025-09-21,กาแฟสด
T-201477,2025-09-21,ถุงพลาสติก
T-201478,2025-07-10,ขนมปัง
T-201478,2025-07-10,ถุงพลาสติก
T-201478,2025-07-10,นมสด
T-201478,2025-07-10,เบียร์
T-201479,2025-07-29,ถุงพลาสติก
T-201479,2025-07-29,มันฝรั่งทอด
T-201480,2025-09-22,ถุงพลาสติก
T-201480,2025-09-22,มันฝรั่งทอด
T-201481,2025-08-14,กาแฟสด
T-201481,2025-08-14,ถุงพลาสติก
T-201481,2025-08-14,น้ำดื่ม
T-201481,2025-08-14,มันฝรั่งทอด
T-201482,2025-08-02,ถุงพลาสติก
T-201482,2025-08-02,น้ำดื่ม
T-201482,2025-08-02,มันฝรั่งทอด
T-201483,2025-09-09,ชาเขียว
T-201483,2025-09-09,ถุงพลาสติก
T-201483,2025-09-09,ไข่ไก่
T-201484,2025-09-04,กาแฟสด
T-201484,2025-09-04,ถุงพลาสติก
T-201485,2025-09-07,ชาเขียว
T-201485,2025-09-07,ถุงพลาสติก
T-201485,2025-09-07,นมสด
T-201485,2025-09-07,ผงซักฟอก
T-201485,2025-09-07,แชมพู
T-201486,2025-09-28,ขนมปัง
T-201486,2025-09-28,ถุงพลาสติก
T-201486,2025-09-28,ผ้าอ้อม
T-201486,2025-09-28,ผ้าเช็ดทำความสะอาด
T-201486,2025-09-28,เบียร์
T-201486,2025-09-28,ไข่ไก่
T-201487,2025-09-01,ขนมปัง
T-201487,2025-09-01,ถุงพลาสติก
T-201487,2025-09-01,น้ำดื่ม
T-201487,2025-09-01,บะหมี่กึ่งสำเร็จรูป
T-201487,2025-09-01,ผ้าอ้อม
T-201487,2025-09-01,ผ้าเช็ดทำความสะอาด
T-201487,2025-09-01,มันฝรั่งทอด
T-201487,2025-09-01,เบียร์
T-201488,2025-09-15,กาแฟสด
T-201488,2025-09-15,ขนมปัง
T-201488,2025-09-15,ถุงพลาสติก
T-201488,2025-09-15,บะหมี่กึ่งสำเร็จรูป
T-201488,2025-09-15,แชมพู
T-201489,2025-08-18,กาแฟสด
T-201489,2025-08-18,นมสด
T-201489,2025-08-18,บะหมี่กึ่งสำเร็จรูป
T-201489,2025-08-18,ผงซักฟอก
T-201489,2025-08-18,ผ้าอ้อม
T-201490,2025-09-20,ถุงพลาสติก
T-201490,2025-09-20,ผ้าเช็ดทำความสะอาด
T-201491,2025-07-17,ขนมปัง
T-201491,2025-07-17,แชมพู
T-201492,2025-07-14,ถุงพลาสติก
T-201492,2025-07-14,เบียร์
T-201493,2025-09-24,ชาเขียว
T-201493,2025-09-24,ถุงพลาสติก
T-201493,2025-09-24,น้ำดื่ม
T-201493,2025-09-24,ไข่ไก่
T-201494,2025-09-25,กาแฟสด
T-201494,2025-09-25,นมสด
T-201495,2025-07-06,ถุงพลาสติก
T-201495,2025-07-06,ผงซักฟอก
T-201495,2025-07-06,ผ้าอ้อม
T-201495,2025-07-06,ผ้าเช็ดทำความสะอาด
T-201495,2025-07-06,มันฝรั่งทอด
T-201496,2025-08-14,นมสด
T-201496,2025-08-14,มันฝรั่งทอด
T-201497,2025-07-03,ขนมปัง
T-201497,2025-07-03,ถุงพลาสติก
T-201497,2025-07-03,นมสด
T-201497,2025-07-03,ผ้าอ้อม
T-201497,2025-07-03,ผ้าเช็ดทำความสะอาด
T-201498,2025-09-06,ถุงพลาสติก
T-201499,2025-08-09,ขนมปัง
T-201500,2025-08-22,กาแฟสด
T-201500,2025-08-22,ขนมปัง
T-201500,2025-08-22,ถุงพลาสติก
T-201500,2025-08-22,น้ำดื่ม
T-201501,2025-07-02,ถุงพลาสติก
T-201501,2025-07-02,น้ำดื่ม
T-201501,2025-07-02,บะหมี่กึ่งสำเร็จรูป
T-201501,2025-07-02,ไข่ไก่
T-201502,2025-09-01,นมสด
T-201503,2025-07-27,ขนมปัง
T-201503,2025-07-27,ถุงพลาสติก
T-201503,2025-07-27,นมสด
T-201503,2025-07-27,บะหมี่กึ่งสำเร็จรูป
T-201503,2025-07-27,มันฝรั่งทอด
T-201504,2025-07-07,ถุงพลาสติก
T-201504,2025-07-07,บะหมี่กึ่งสำเร็จรูป
T-201504,2025-07-07,เบียร์
T-201504,2025-07-07,ไข่ไก่
T-201505,2025-09-02,ถุงพลาสติก
T-201505,2025-09-02,นมสด
T-201505,2025-09-02,น้ำดื่ม
T-201505,2025-09-02,บะหมี่กึ่งสำเร็จรูป
T-201505,2025-09-02,ผงซักฟอก
T-201506,2025-08-29,ชาเขียว
T-201506,2025-08-29,ถุงพลาสติก
T-201506,2025-08-29,นมสด
T-201506,2025-08-29,ผงซักฟอก
T-201507,2025-07-13,กาแฟสด
T-201507,2025-07-13,ถุงพลาสติก
T-201507,2025-07-13,น้ำดื่ม
